NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 2, Marion County, Oregon",1400000US41047000200,3325,25.5,3098,8,10,51,0,218,47,1254,1108,215,893,1297,12,15,11,44,111,1104,210100,0,2099,672,21007,19,33503,1327,1790,77,2848,2712,1408,433,41,047,000200
"Census Tract 3, Marion County, Oregon",1400000US41047000300,5007,29.5,3741,54,184,0,0,1665,764,2113,1888,749,1139,2567,0,7,100,93,212,2155,147600,0,5007,1601,14914,0,31382,2602,1604,13,3437,2450,2703,405,41,047,000300
"Census Tract 4, Marion County, Oregon",1400000US41047000400,4886,29.5,3423,138,153,0,179,1990,778,1924,1812,530,1282,3551,0,0,11,142,365,3033,162600,0,4867,1500,13903,0,28533,2499,1659,93,2973,2053,2423,277,41,047,000400
"Census Tract 5.01, Marion County, Oregon",1400000US41047000501,3426,30.0,2509,0,44,101,13,1123,740,1184,1184,753,431,1384,0,0,33,177,270,904,156700,0,3418,570,17927,0,45000,1472,1099,50,1940,1250,1834,112,41,047,000501
"Census Tract 5.02, Marion County, Oregon",1400000US41047000502,5096,24.0,2999,0,556,51,550,2441,841,1859,1625,358,1267,3757,0,12,33,598,937,2177,167500,0,5058,2254,11284,0,27713,2488,1214,82,2895,1431,2261,271,41,047,000502
"Census Tract 6, Marion County, Oregon",1400000US41047000600,5200,33.3,4467,19,100,6,0,1334,557,2213,2101,1330,771,1718,0,0,32,267,198,1221,159000,0,5186,934,21208,17,37443,3027,1581,41,3367,2500,2908,775,41,047,000600
"Census Tract 7.01, Marion County, Oregon",1400000US41047000701,8093,35.7,6242,392,154,87,55,2399,844,2196,2093,884,1209,3158,0,0,38,309,617,2194,156500,0,5670,2258,11392,11,27038,3382,2946,174,5358,3887,4674,420,41,047,000701
"Census Tract 9, Marion County, Oregon",1400000US41047000900,5529,33.0,4458,18,64,158,0,1845,662,2477,2312,1074,1238,2618,0,14,133,162,383,1926,146900,0,5336,1060,21242,36,32295,2239,2009,109,3976,2661,3091,693,41,047,000900
"Census Tract 10, Marion County, Oregon",1400000US41047001000,3674,33.2,3013,8,148,42,0,1050,352,1647,1498,546,952,2322,0,0,18,349,362,1593,109600,0,3393,1038,14275,0,28469,1969,1081,10,2314,1709,1864,162,41,047,001000
"Census Tract 11, Marion County, Oregon",1400000US41047001100,4653,40.2,4159,64,67,96,0,346,56,2194,1999,947,1052,1857,0,9,7,113,449,1279,200700,0,4619,340,24843,29,45014,2259,2206,30,2829,2530,2481,615,41,047,001100
"Census Tract 12, Marion County, Oregon",1400000US41047001200,3382,41.9,2862,104,14,22,79,337,23,1876,1660,858,802,1480,0,0,10,108,196,1166,210200,0,3382,568,31471,42,41464,1563,1667,2,2216,1971,2046,733,41,047,001200
"Census Tract 13, Marion County, Oregon",1400000US41047001300,4228,36.8,3807,0,25,114,0,258,15,2104,2037,985,1052,2013,0,0,10,101,113,1789,278600,0,4226,497,35278,71,46502,2036,1881,107,2906,2809,2329,1191,41,047,001300
"Census Tract 14.01, Marion County, Oregon",1400000US41047001401,5703,39.2,4919,34,65,198,0,883,288,2377,2346,1645,701,1977,0,0,18,94,575,1290,220700,0,5669,750,27859,52,54941,3012,2226,138,3245,2845,2885,591,41,047,001401
"Census Tract 14.02, Marion County, Oregon",1400000US41047001402,5661,34.3,5094,71,61,92,0,1137,266,2243,2162,1336,826,2144,0,17,0,77,205,1845,196700,16,5596,400,23915,28,52594,3255,1941,33,3404,2794,2989,599,41,047,001402
"Census Tract 15.01, Marion County, Oregon",1400000US41047001501,4342,38.3,3973,23,2,14,0,600,143,1686,1673,1102,571,1344,0,0,20,22,299,1003,219800,0,4333,800,28207,51,56197,2282,1847,13,2408,2096,1984,741,41,047,001501
"Census Tract 15.02, Marion County, Oregon",1400000US41047001502,5050,31.3,4282,29,40,58,96,1245,305,1828,1773,1037,736,2038,0,0,0,36,240,1762,193500,9,5050,662,21731,24,50335,2970,1369,35,3213,2483,2865,570,41,047,001502
"Census Tract 15.03, Marion County, Oregon",1400000US41047001503,5294,31.8,4242,103,150,27,0,1645,494,1929,1858,788,1070,3038,0,0,24,142,719,2153,171300,0,5078,1143,15894,0,33510,2612,1788,46,3335,2316,2659,266,41,047,001503
"Census Tract 16.01, Marion County, Oregon",1400000US41047001601,7482,35.9,5378,240,409,339,0,1652,832,2910,2802,1952,850,2398,0,0,0,119,742,1537,199900,56,7474,2027,21424,44,42254,3583,2532,71,4550,3239,3986,666,41,047,001601
"Census Tract 16.02, Marion County, Oregon",1400000US41047001602,8671,25.9,5567,96,325,292,16,4294,1864,3302,3014,596,2418,6764,0,0,14,228,1291,5231,183000,14,8595,2625,14535,8,35616,3723,2344,24,5424,2794,4068,355,41,047,001602
"Census Tract 16.03, Marion County, Oregon",1400000US41047001603,7009,32.1,5252,50,69,518,0,2011,923,2284,2246,1482,764,2391,0,0,0,34,193,2164,186200,0,6998,758,19640,29,54688,3316,2264,76,4122,2713,3526,834,41,047,001603
"Census Tract 16.04, Marion County, Oregon",1400000US41047001604,7450,34.1,5987,39,277,459,0,2310,285,2945,2780,1547,1233,3326,0,0,0,329,414,2583,165300,13,7435,1473,16469,26,34536,3194,2470,26,4843,3063,3948,474,41,047,001604
"Census Tract 17.01, Marion County, Oregon",1400000US41047001701,5805,30.4,4215,88,157,26,0,2382,668,2451,2285,713,1572,3376,0,0,10,66,578,2722,160300,0,5805,1394,15201,0,31438,2521,1828,81,3308,1904,2575,301,41,047,001701
"Census Tract 17.02, Marion County, Oregon",1400000US41047001702,5933,32.5,3516,0,199,455,0,2433,1602,2018,1912,1102,810,2630,0,14,33,197,265,2121,166200,0,5749,1262,19646,16,43589,2322,1921,8,3298,1786,2781,266,41,047,001702
"Census Tract 17.03, Marion County, Oregon",1400000US41047001703,4765,35.6,3859,4,6,180,0,1225,589,1637,1558,1306,252,820,0,0,19,93,71,637,185900,27,4753,530,22374,54,55403,2424,1522,60,2715,1985,2423,494,41,047,001703
"Census Tract 18.01, Marion County, Oregon",1400000US41047001801,7003,31.3,4407,34,164,21,253,2748,1609,2554,2471,937,1534,4722,0,0,0,65,914,3743,169700,0,6889,2212,15409,0,31714,2824,2512,23,4177,2212,3445,317,41,047,001801
"Census Tract 18.02, Marion County, Oregon",1400000US41047001802,8140,28.5,6042,153,106,289,51,3206,1017,2517,2425,1488,937,3732,0,37,158,50,441,3046,175800,18,7983,1456,15721,10,45114,4672,2123,93,4477,2842,3900,583,41,047,001802
"Census Tract 18.03, Marion County, Oregon",1400000US41047001803,4805,38.6,3852,126,176,84,12,756,319,1207,1177,855,322,700,0,0,0,10,53,637,37000,10,2537,498,13831,11,34973,1902,2366,135,3613,2990,2797,181,41,047,001803
"Census Tract 20, Marion County, Oregon",1400000US41047002000,9390,34.5,8439,214,97,156,0,792,143,3754,3589,2274,1315,3649,0,0,0,40,573,3036,269200,18,9328,902,29378,101,61250,4635,3916,135,5511,4811,4830,1785,41,047,002000
"Census Tract 21.01, Marion County, Oregon",1400000US41047002101,2175,43.5,2048,1,0,0,0,447,76,1259,1172,427,745,1117,0,0,14,31,161,911,172100,0,2175,320,26300,0,42704,956,978,16,1315,894,1108,281,41,047,002101
"Census Tract 21.02, Marion County, Oregon",1400000US41047002102,6224,36.4,5379,47,89,84,207,465,195,2744,2603,1617,986,2091,0,14,0,101,214,1762,185400,0,6174,692,24167,30,44467,3500,2343,205,3803,3491,3160,1036,41,047,002102
"Census Tract 22.01, Marion County, Oregon",1400000US41047002201,2397,43.5,2202,0,0,52,0,371,113,918,891,766,125,308,0,0,0,0,65,243,235500,0,2397,193,31557,50,73315,879,1230,81,1352,1162,1256,460,41,047,002201
"Census Tract 22.02, Marion County, Oregon",1400000US41047002202,6429,39.1,5705,144,0,209,66,207,18,2603,2525,1839,686,1845,0,12,0,0,172,1661,234000,0,6402,877,28686,20,66610,3163,2801,145,3920,3534,3251,1109,41,047,002202
"Census Tract 23.01, Marion County, Oregon",1400000US41047002301,2919,33.1,2645,26,29,38,0,85,21,1207,1126,764,362,1089,0,0,0,20,406,663,216900,0,2896,267,25816,27,64750,1666,1090,23,1849,1713,1636,334,41,047,002301
"Census Tract 23.03, Marion County, Oregon",1400000US41047002303,7285,37.9,6304,234,73,214,0,507,189,2870,2782,2052,730,2076,0,0,0,239,24,1813,217500,21,7277,516,30010,136,62500,3915,2980,61,4192,3917,3825,1292,41,047,002303
"Census Tract 23.04, Marion County, Oregon",1400000US41047002304,5162,41.2,4493,53,34,222,55,254,82,2346,2331,1664,667,1323,0,0,31,73,107,1112,242100,11,5162,338,38314,128,58270,2323,2449,69,3429,3098,2938,1298,41,047,002304
"Census Tract 24, Marion County, Oregon",1400000US41047002400,3564,47.0,3365,40,15,60,0,113,18,1470,1446,1220,226,562,23,0,0,22,152,365,370400,51,3529,376,47078,195,86136,1679,1613,44,2160,1999,1920,984,41,047,002400
"Census Tract 25.01, Marion County, Oregon",1400000US41047002501,8525,35.2,7669,59,60,143,20,664,100,3346,3071,1976,1095,2626,0,0,0,178,280,2168,269600,0,8386,882,27139,133,61090,4527,3557,223,4978,4692,4045,1123,41,047,002501
"Census Tract 25.02, Marion County, Oregon",1400000US41047002502,4753,43.2,4111,0,16,28,0,773,555,1992,1803,1487,316,1199,0,0,0,98,233,868,174300,48,4683,735,23075,48,38154,2847,1463,7,2584,2008,2405,341,41,047,002502
"Census Tract 26, Marion County, Oregon",1400000US41047002600,2269,31.7,2261,0,0,0,0,277,5,692,688,510,178,821,12,23,0,227,32,527,328800,18,2252,449,19944,18,46026,1663,531,23,1239,1144,947,169,41,047,002600
"Census Tract 27, Marion County, Oregon",1400000US41047002700,8663,48.2,7992,13,81,54,140,640,110,3404,3226,2788,438,1327,0,0,19,107,174,1027,387000,47,8450,614,30096,156,69551,4587,3415,263,5378,4803,4643,1209,41,047,002700
"Census Tract 28, Marion County, Oregon",1400000US41047002800,3906,46.8,3609,35,6,14,11,385,79,1623,1508,1141,367,928,0,0,25,68,215,620,326300,11,3906,550,30941,79,61853,1734,1861,58,2433,2118,2157,616,41,047,002800
"Census Tract 101, Marion County, Oregon",1400000US41047010100,1463,41.8,1300,0,8,7,0,339,130,530,504,292,212,568,49,26,36,122,57,278,293800,11,1441,205,26099,20,54457,932,311,0,875,648,732,165,41,047,010100
"Census Tract 102.01, Marion County, Oregon",1400000US41047010201,2531,45.2,2268,0,0,0,0,375,100,973,930,784,146,477,0,0,0,28,74,375,266200,0,2515,264,29313,51,67500,1365,977,38,1577,1376,1357,216,41,047,010201
"Census Tract 102.02, Marion County, Oregon",1400000US41047010202,6922,35.6,5223,38,184,4,0,2114,1224,2421,2239,1822,417,1471,0,0,53,128,180,1110,217800,8,6909,862,19384,9,51028,3623,2114,74,4183,2877,3719,569,41,047,010202
"Census Tract 103.03, Marion County, Oregon",1400000US41047010303,4678,34.9,3697,0,108,4,0,1994,743,1331,1249,992,257,1049,10,0,44,69,0,926,229500,20,4659,834,18950,23,50426,2547,1003,49,3004,1421,2352,307,41,047,010303
"Census Tract 103.04, Marion County, Oregon",1400000US41047010304,6165,28.5,3990,0,136,56,0,3893,1775,1711,1608,1038,570,2114,0,0,16,44,657,1397,167100,0,6165,1260,13024,0,38406,2467,1121,10,3794,1046,2958,147,41,047,010304
"Census Tract 103.05, Marion County, Oregon",1400000US41047010305,5162,24.3,2756,32,129,13,0,3045,2143,1230,1178,636,542,2648,0,35,4,217,637,1755,207200,8,4673,1623,13312,21,43571,2163,930,33,3344,995,2183,202,41,047,010305
"Census Tract 103.06, Marion County, Oregon",1400000US41047010306,9136,32.4,4411,82,570,78,0,5948,3743,3247,2758,1213,1545,5020,0,0,94,705,1444,2777,168900,0,8999,2136,15850,32,41020,3777,1712,138,4963,1254,4038,420,41,047,010306
"Census Tract 103.07, Marion County, Oregon",1400000US41047010307,4955,57.1,3826,0,32,145,0,1256,804,2792,2415,2070,345,931,0,0,0,70,596,265,174900,14,4955,396,27048,25,45970,2006,2413,0,2255,1527,2026,598,41,047,010307
"Census Tract 104, Marion County, Oregon",1400000US41047010400,5288,37.1,4237,13,61,39,0,1683,798,1928,1751,983,768,1924,0,0,21,232,614,1057,239300,5,5168,869,18112,7,40598,2894,1338,35,2961,1901,2411,448,41,047,010400
"Census Tract 105.01, Marion County, Oregon",1400000US41047010501,5242,45.8,4835,0,9,30,0,149,250,2093,1958,1707,251,658,0,0,0,0,93,565,363400,42,5234,166,28980,84,65026,2564,2347,57,3214,2868,2811,698,41,047,010501
"Census Tract 105.02, Marion County, Oregon",1400000US41047010502,6056,32.7,5718,5,0,83,0,800,118,2442,2271,1331,940,2675,0,23,0,28,529,2095,236000,11,6024,1019,23311,47,50354,3432,2142,52,3720,3143,3276,928,41,047,010502
"Census Tract 105.03, Marion County, Oregon",1400000US41047010503,3822,39.2,3419,0,253,0,0,387,44,1484,1412,1000,412,1278,12,0,39,108,197,922,261900,26,3724,826,20207,10,49545,2172,1327,40,2146,1858,1848,348,41,047,010503
"Census Tract 106, Marion County, Oregon",1400000US41047010600,2359,49.4,2126,0,26,9,17,197,93,1574,947,773,174,433,15,21,0,0,120,277,200200,12,2358,363,22719,11,42348,1257,1040,25,1350,1258,1193,159,41,047,010600
"Census Tract 107.01, Marion County, Oregon",1400000US41047010701,8142,34.6,6952,48,64,51,0,1277,762,3104,2969,1658,1311,3539,0,0,0,269,1111,2159,225500,0,8124,1007,25332,59,48111,4287,3143,37,5016,4282,4280,746,41,047,010701
"Census Tract 107.02, Marion County, Oregon",1400000US41047010702,6466,45.1,5890,0,107,21,0,508,317,2321,2236,1673,563,1251,0,0,4,147,439,661,267400,41,6211,295,24181,48,58265,3771,2365,24,3617,3373,3355,661,41,047,010702
"Census Tract 108.01, Marion County, Oregon",1400000US41047010801,5732,36.1,5383,0,70,41,0,401,38,2042,1926,1565,361,1281,0,0,0,131,150,1000,210800,0,5702,800,26906,93,51797,3369,2042,89,3282,3025,2879,470,41,047,010801
"Census Tract 108.02, Marion County, Oregon",1400000US41047010802,5628,40.6,4893,0,169,59,0,436,338,2102,1930,1612,318,1116,0,0,0,118,210,788,205900,0,5618,588,23117,30,51471,3036,2197,35,3462,3111,3109,509,41,047,010802
"Census Tract 9701, Morrow County, Oregon",1400000US41049970100,7675,33.9,6552,23,71,88,2,3153,588,2797,2460,1748,712,2395,0,0,3,50,225,2117,121800,22,7659,1235,18465,19,47500,3101,2926,17,4735,2935,4026,212,41,049,970100
"Census Tract 9702, Morrow County, Oregon",1400000US41049970200,3432,45.8,3227,0,7,12,7,249,88,1648,1395,1018,377,816,26,17,156,57,87,473,116900,46,3419,579,24128,41,41932,2217,1078,18,1833,1679,1729,344,41,049,970200
"Census Tract 1, Multnomah County, Oregon",1400000US41051000100,6077,36.6,5712,0,0,137,0,444,6,2918,2886,1535,1351,2576,0,47,48,139,253,2089,359600,0,6071,665,33003,97,51487,2445,2984,114,4365,3829,4007,2350,41,051,000100
"Census Tract 2, Multnomah County, Oregon",1400000US41051000200,5763,36.2,5072,121,34,234,99,611,80,2978,2834,1259,1575,2803,0,0,27,158,693,1925,348000,20,5763,1177,35448,105,40833,1973,2914,150,4072,3478,3442,1827,41,051,000200
"Census Tract 3.01, Multnomah County, Oregon",1400000US41051000301,4932,33.1,4183,95,43,445,0,332,20,2266,2076,785,1291,2163,0,0,13,196,288,1666,358800,0,3962,459,28338,39,45469,1714,2649,29,3786,3488,2650,1280,41,051,000301
"Census Tract 3.02, Multnomah County, Oregon",1400000US41051000302,6918,40.3,6443,13,0,151,0,124,0,2709,2532,2377,155,392,0,0,86,80,11,215,446400,61,6868,232,45498,417,99000,3306,3267,87,4268,4020,3739,2686,41,051,000302
"Census Tract 4.01, Multnomah County, Oregon",1400000US41051000401,3257,34.6,2941,31,0,120,0,151,102,1541,1494,1091,403,973,0,0,0,193,159,621,273000,0,3254,206,30639,10,66833,1654,1377,40,2330,2160,2158,967,41,051,000401
"Census Tract 4.02, Multnomah County, Oregon",1400000US41051000402,3390,36.5,3000,0,25,227,0,240,0,1582,1530,1115,415,991,0,0,40,51,6,894,228400,0,3384,396,26287,0,51731,1652,1355,88,2517,1983,2259,866,41,051,000402
"Census Tract 5.01, Multnomah County, Oregon",1400000US41051000501,3655,34.5,3084,22,61,232,50,252,81,1607,1489,945,544,1430,0,0,18,88,255,1069,221900,0,3655,382,25082,21,55879,1611,1549,80,2751,2285,2354,811,41,051,000501
"Census Tract 5.02, Multnomah County, Oregon",1400000US41051000502,4292,35.2,3538,61,25,462,0,486,123,1951,1850,1036,814,1854,0,0,47,90,431,1286,222400,0,4281,707,22049,0,45864,2076,1617,97,3077,2298,2658,886,41,051,000502
"Census Tract 6.01, Multnomah County, Oregon",1400000US41051000601,5185,34.4,3645,242,0,913,47,1028,98,2043,1943,1156,787,2152,0,0,45,0,408,1699,184700,0,5120,1180,17839,0,39449,2211,1706,59,3557,2491,3196,549,41,051,000601
"Census Tract 6.02, Multnomah County, Oregon",1400000US41051000602,5285,31.6,3555,451,70,885,36,526,75,1993,1839,1034,805,2283,0,0,57,183,484,1559,177600,6,5283,847,15603,0,40510,2324,1475,134,3435,2122,2938,290,41,051,000602
"Census Tract 7.01, Multnomah County, Oregon",1400000US41051000701,4617,39.7,3342,147,0,849,155,109,9,1977,1881,1075,806,1950,0,12,6,118,382,1432,268900,0,4609,716,25499,22,51250,2054,1705,62,3336,2502,2858,1046,41,051,000701
"Census Tract 7.02, Multnomah County, Oregon",1400000US41051000702,4599,34.7,3401,139,51,613,22,426,178,2103,1996,1126,870,1993,0,0,44,108,557,1284,230400,0,4599,937,21291,13,39884,1826,1942,66,3072,2330,2652,977,41,051,000702
"Census Tract 8.01, Multnomah County, Oregon",1400000US41051000801,4228,36.8,3622,35,4,301,23,289,38,2049,1923,1044,879,1715,11,0,250,106,316,1032,289500,0,4228,623,28382,9,53381,1723,1992,86,3004,2661,2780,1325,41,051,000801
"Census Tract 8.02, Multnomah County, Oregon",1400000US41051000802,4598,34.4,3367,570,120,283,0,262,25,2166,2115,875,1240,2591,0,0,113,362,207,1909,257500,0,4593,1015,26951,9,46152,1650,2437,29,3484,3061,3078,1372,41,051,000802
"Census Tract 9.01, Multnomah County, Oregon",1400000US41051000901,3600,38.0,3249,0,0,222,0,91,9,1828,1723,971,752,1422,0,0,80,178,60,1104,361600,7,3571,712,28203,29,50691,1193,2014,22,2770,2515,2528,1444,41,051,000901
"Census Tract 9.02, Multnomah County, Oregon",1400000US41051000902,4458,33.5,3458,309,13,451,0,330,23,2079,2000,546,1454,3224,0,0,89,53,793,2289,287500,0,4402,1020,20878,8,39354,2032,1746,14,3512,2748,2909,872,41,051,000902
"Census Tract 10, Multnomah County, Oregon",1400000US41051001000,5129,33.5,4595,97,50,164,0,156,41,2716,2584,925,1659,3112,0,0,41,230,550,2291,317800,0,5129,1128,29121,70,41979,1981,2823,91,4382,4028,3635,1766,41,051,001000
"Census Tract 11.01, Multnomah County, Oregon",1400000US41051001101,2045,31.7,1772,55,12,72,3,84,31,1427,1342,158,1184,1550,0,0,30,82,125,1313,356500,0,2033,542,26421,27,26833,618,1325,5,1841,1444,1612,784,41,051,001101
"Census Tract 11.02, Multnomah County, Oregon",1400000US41051001102,1580,31.0,1442,12,7,38,19,108,3,729,704,233,471,945,0,0,22,0,249,674,441300,0,1564,205,26376,21,42115,626,902,16,1195,1181,1027,688,41,051,001102
"Census Tract 12.01, Multnomah County, Oregon",1400000US41051001201,4877,31.1,4570,28,24,52,0,384,125,2833,2662,554,2108,3693,0,13,91,411,302,2876,352300,0,4862,657,33385,64,43036,1455,3003,189,4097,3688,3749,2342,41,051,001201
"Census Tract 12.02, Multnomah County, Oregon",1400000US41051001202,3078,37.1,2728,17,22,126,0,137,37,1561,1426,920,506,847,0,23,0,66,65,693,432800,0,3065,227,45774,105,76250,1107,1691,55,2410,2164,2184,1576,41,051,001202
"Census Tract 13.01, Multnomah County, Oregon",1400000US41051001301,3969,34.4,3669,22,12,118,0,134,70,1937,1874,731,1143,1890,0,0,73,51,165,1601,381300,0,3701,490,32257,66,55238,1036,2594,29,3142,2913,2858,1818,41,051,001301
"Census Tract 13.02, Multnomah County, Oregon",1400000US41051001302,2979,36.8,2732,13,31,116,0,45,1,1326,1266,894,372,821,0,36,35,0,107,643,391800,13,2972,330,36839,67,63889,1065,1730,79,2272,2072,2018,1530,41,051,001302
"Census Tract 14, Multnomah County, Oregon",1400000US41051001400,4342,34.1,3828,20,0,294,0,221,56,2329,2134,1087,1047,1757,0,0,41,73,259,1384,389900,0,4339,442,32017,14,58143,1530,2304,158,3417,3056,2981,1901,41,051,001400
"Census Tract 15, Multnomah County, Oregon",1400000US41051001500,3157,37.1,2977,18,0,84,0,94,0,1434,1334,1042,292,585,0,0,0,18,7,560,422200,21,3147,148,36978,41,78400,1348,1617,58,2256,2097,1961,1436,41,051,001500
"Census Tract 16.01, Multnomah County, Oregon",1400000US41051001601,5997,43.6,4642,215,174,619,0,293,166,2639,2544,1508,1036,1834,0,0,18,142,225,1449,334500,0,5534,679,31825,87,50553,2025,3154,32,4185,3522,3614,1847,41,051,001601
"Census Tract 16.02, Multnomah County, Oregon",1400000US41051001602,4595,35.8,2920,301,24,1162,0,283,16,1740,1708,1188,520,1612,0,0,0,188,349,1075,206300,0,4564,910,19479,10,45970,2149,1076,71,3128,2064,2679,527,41,051,001602
"Census Tract 17.01, Multnomah County, Oregon",1400000US41051001701,6444,35.3,4668,494,95,746,0,372,199,2983,2898,1548,1350,2739,41,0,30,146,830,1692,244100,0,6412,817,27214,35,53036,2945,2636,109,4777,3738,4406,1984,41,051,001701
"Census Tract 17.02, Multnomah County, Oregon",1400000US41051001702,3809,30.8,2691,361,0,473,0,156,36,1531,1353,706,647,1539,0,11,23,65,260,1180,211200,0,3145,466,20116,13,44974,1455,1820,13,2885,2309,1941,605,41,051,001702
"Census Tract 18.01, Multnomah County, Oregon",1400000US41051001801,4210,35.7,3597,326,16,127,0,281,51,2080,1979,715,1264,2513,18,0,19,195,400,1881,284300,0,4004,811,27586,28,44898,1594,2146,48,3221,2738,2816,1316,41,051,001801
"Census Tract 18.02, Multnomah County, Oregon",1400000US41051001802,3471,40.8,3192,64,51,81,0,67,6,1662,1571,862,709,1385,0,0,41,70,67,1207,379200,15,3420,360,32341,40,50511,1492,1721,48,2444,2308,2090,1291,41,051,001802
"Census Tract 19, Multnomah County, Oregon",1400000US41051001900,4828,42.2,4298,222,7,175,0,91,10,1969,1953,1687,266,397,0,34,0,0,139,224,494700,55,4819,128,54870,371,93575,2022,2447,89,2984,2764,2840,2031,41,051,001900
"Census Tract 20, Multnomah County, Oregon",1400000US41051002000,5580,33.0,5138,60,30,145,0,206,65,3190,3095,819,2276,3541,0,0,27,154,528,2832,387200,0,5555,1245,30160,47,36464,1991,3342,29,4645,4208,4081,2246,41,051,002000
"Census Tract 21, Multnomah County, Oregon",1400000US41051002100,2114,31.4,1966,30,0,41,0,106,32,1399,1307,225,1082,1457,0,0,5,113,237,1102,361600,7,2073,486,26657,17,27269,637,1285,27,1739,1544,1428,803,41,051,002100
"Census Tract 22.03, Multnomah County, Oregon",1400000US41051002203,3182,34.2,1965,881,13,71,29,322,118,1572,1497,541,956,1726,0,0,0,14,288,1424,356500,0,3175,877,28661,36,48413,1070,1603,70,2432,1908,2333,1096,41,051,002203
"Census Tract 23.03, Multnomah County, Oregon",1400000US41051002303,1875,34.9,1411,166,27,72,0,81,46,1264,1136,204,932,1405,0,0,0,31,236,1138,239500,0,1803,372,32895,8,36927,545,1105,38,1287,1146,1081,609,41,051,002303
"Census Tract 24.01, Multnomah County, Oregon",1400000US41051002401,2894,38.8,2451,264,41,57,0,204,13,1195,1161,974,187,391,36,0,9,10,49,287,517000,10,2894,129,47267,199,97875,1140,1532,70,1998,1892,1917,1413,41,051,002401
"Census Tract 24.02, Multnomah County, Oregon",1400000US41051002402,3287,43.0,2971,149,0,83,0,68,25,2138,1946,618,1328,2042,0,13,21,123,371,1514,375000,21,3254,336,35719,13,44969,852,2246,55,2372,2225,2134,1377,41,051,002402
"Census Tract 25.01, Multnomah County, Oregon",1400000US41051002501,4315,43.7,3994,86,17,107,0,107,5,1782,1677,1554,123,269,23,0,0,99,28,119,559200,92,4315,101,53958,317,119023,1686,2376,32,2755,2588,2564,1880,41,051,002501
"Census Tract 25.02, Multnomah County, Oregon",1400000US41051002502,3777,37.5,3203,240,49,162,0,195,73,2123,1988,726,1262,1946,0,0,0,165,475,1306,516900,16,3775,398,34681,96,40934,1412,1934,67,2790,2582,2434,1256,41,051,002502
"Census Tract 26, Multnomah County, Oregon",1400000US41051002600,2916,42.0,2608,0,32,87,0,63,0,1111,1111,973,138,562,0,0,0,45,65,452,461700,9,2848,256,44943,115,98221,1531,1257,0,1847,1772,1736,1286,41,051,002600
"Census Tract 27.01, Multnomah County, Oregon",1400000US41051002701,3420,40.8,3021,22,0,195,0,60,0,1235,1235,1046,189,549,0,0,0,47,11,491,443800,0,3420,178,41049,154,98350,1613,1502,87,2237,2066,2019,1347,41,051,002701
"Census Tract 27.02, Multnomah County, Oregon",1400000US41051002702,2815,41.3,2312,99,28,75,150,126,29,1521,1479,606,873,1393,0,0,0,187,220,986,383200,0,2815,451,33854,53,48494,882,1542,62,2176,1861,2002,1112,41,051,002702
"Census Tract 28.01, Multnomah County, Oregon",1400000US41051002801,2608,41.0,2090,88,0,308,0,53,0,1285,1171,815,356,675,11,0,0,69,120,475,366100,0,2569,237,38857,99,71283,1314,1037,36,1782,1468,1592,895,41,051,002801
"Census Tract 28.02, Multnomah County, Oregon",1400000US41051002802,2694,39.6,2383,119,26,36,0,141,33,1330,1227,738,489,1032,0,0,0,117,207,708,338700,0,2648,278,32520,28,57441,1296,1308,0,2009,1806,1751,708,41,051,002802
"Census Tract 29.01, Multnomah County, Oregon",1400000US41051002901,4257,36.7,3504,177,46,173,0,465,293,2115,1928,1454,474,1091,0,0,0,42,69,980,269900,11,4245,323,29767,25,62451,1775,1968,0,3035,2519,2855,1491,41,051,002901
"Census Tract 29.02, Multnomah County, Oregon",1400000US41051002902,5251,39.2,4495,260,0,282,0,207,13,2577,2353,1464,889,2143,0,17,87,36,220,1783,286200,0,5251,487,31168,50,52165,2621,2278,82,3721,3400,3328,1479,41,051,002902
"Census Tract 29.03, Multnomah County, Oregon",1400000US41051002903,5440,37.4,3312,460,148,966,0,449,204,2217,2068,1371,697,1625,0,0,0,201,124,1300,222800,0,5207,1329,23431,62,46237,2640,2004,23,3589,2856,2863,1000,41,051,002903
"Census Tract 30, Multnomah County, Oregon",1400000US41051003000,4078,41.5,3386,395,5,160,0,92,8,1959,1890,1540,350,747,0,0,48,11,133,555,341400,0,4078,229,41899,126,77422,2085,1649,127,3031,2820,2798,1804,41,051,003000
"Census Tract 31, Multnomah County, Oregon",1400000US41051003100,4282,38.1,3706,243,0,121,0,186,80,1945,1846,1384,462,810,0,0,0,15,98,697,426500,37,4280,252,39197,110,70909,1591,2387,30,3132,2868,2933,2079,41,051,003100
"Census Tract 32, Multnomah County, Oregon",1400000US41051003200,4233,35.1,3085,541,41,158,0,141,21,1741,1704,1209,495,1201,0,0,0,107,133,961,388200,0,4233,605,34162,134,68750,1541,2406,70,3172,2895,2826,1730,41,051,003200
