NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 323.29, King County, Washington",1400000US53033032329,7103,34.8,4457,70,0,2061,130,361,53,2629,2447,1957,490,1001,0,0,0,0,58,943,474800,46,7103,196,48181,413,121528,2083,2369,166,4391,2594,4003,2676,53,033,032329
"Census Tract 324.01, King County, Washington",1400000US53033032401,5768,37.4,5353,0,51,159,0,278,159,2066,1983,1846,137,520,0,0,0,0,133,387,431400,0,5748,119,40138,190,101766,2640,2604,59,3813,3473,3489,1320,53,033,032401
"Census Tract 324.02, King County, Washington",1400000US53033032402,5888,37.1,5474,34,9,185,0,146,59,2214,2076,1942,134,473,0,0,0,13,62,398,384700,11,5888,174,38847,196,106585,3131,2283,88,3878,3561,3546,1390,53,033,032402
"Census Tract 325, King County, Washington",1400000US53033032500,5244,40.1,4567,38,31,99,9,351,160,2048,1849,1566,283,794,0,0,31,63,93,607,448200,125,5227,219,35561,197,90896,2606,2220,39,3311,3029,2994,1190,53,033,032500
"Census Tract 326.01, King County, Washington",1400000US53033032601,3123,41.7,2785,0,30,0,0,353,274,1235,1194,999,195,514,0,0,0,29,9,476,406500,48,3063,190,42870,165,86204,1659,1111,79,2077,1773,1916,575,53,033,032601
"Census Tract 326.02, King County, Washington",1400000US53033032602,10148,34.1,8854,58,67,760,1,549,0,3650,3463,2911,552,1550,0,0,0,324,29,1197,484800,126,9952,499,47217,591,120964,4761,4468,61,6094,5381,5869,3359,53,033,032602
"Census Tract 327.02, King County, Washington",1400000US53033032702,6389,40.3,6019,58,1,77,0,102,9,2921,2498,2079,419,923,0,0,0,0,161,762,369900,97,6387,207,45568,251,105750,3241,2625,92,4498,4231,4234,1794,53,033,032702
"Census Tract 327.03, King County, Washington",1400000US53033032703,2004,34.1,1856,24,7,25,0,290,0,821,719,493,226,621,0,0,0,14,36,571,330400,0,1985,278,35248,20,77050,920,745,35,1340,1117,1180,428,53,033,032703
"Census Tract 327.04, King County, Washington",1400000US53033032704,5872,40.6,5593,40,77,16,0,192,17,2529,2323,1650,673,1359,15,0,0,58,73,1213,409400,51,5815,416,40604,209,73139,3461,2214,18,3732,3587,3404,1390,53,033,032704
"Census Tract 328, King County, Washington",1400000US53033032800,2501,46.7,2421,0,10,34,0,106,7,1559,1134,988,146,231,0,0,11,26,13,181,411900,19,2501,152,49196,172,78929,1339,1088,11,1688,1610,1546,518,53,033,032800
"Census Tract 9901, King County, Washington",1400000US53033990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,53,033,990100
"Census Tract 801.01, Kitsap County, Washington",1400000US53035080101,2324,45.8,1635,273,0,194,0,256,0,1205,1036,563,473,1028,0,0,0,41,176,811,259000,12,2276,252,29074,7,52717,984,898,21,1380,1062,1096,358,53,035,080101
"Census Tract 801.02, Kitsap County, Washington",1400000US53035080102,4882,31.5,3438,207,118,214,233,626,429,1996,1799,644,1155,3193,0,0,65,137,372,2619,209500,0,4774,902,21581,11,45718,1993,2215,268,3207,2692,2428,316,53,035,080102
"Census Tract 802, Kitsap County, Washington",1400000US53035080200,3737,35.4,2631,392,27,218,148,295,118,1610,1541,777,764,1852,10,0,22,159,194,1467,242400,0,3716,714,19550,0,38826,1207,2017,180,2259,1947,1920,293,53,035,080200
"Census Tract 803, Kitsap County, Washington",1400000US53035080300,3070,34.3,2594,104,18,165,82,337,9,1717,1484,387,1097,2041,0,0,10,103,613,1315,205400,10,2986,543,24935,23,34943,1396,1224,94,1906,1584,1567,212,53,035,080300
"Census Tract 804, Kitsap County, Washington",1400000US53035080400,3408,42.4,3080,26,31,72,5,58,0,1751,1651,957,694,1475,11,23,36,201,305,899,231500,0,3408,366,29649,31,47995,1917,1346,39,2307,2254,2082,506,53,035,080400
"Census Tract 805, Kitsap County, Washington",1400000US53035080500,2503,35.7,1952,179,15,36,0,207,31,1624,1252,326,926,1906,0,43,56,42,216,1549,225700,0,2470,786,20358,0,30931,931,1326,100,1945,1666,1481,193,53,035,080500
"Census Tract 806, Kitsap County, Washington",1400000US53035080600,5308,33.0,4062,222,395,343,0,480,0,2318,2128,1175,953,2572,0,43,0,13,123,2393,194000,0,5282,736,22932,35,48036,2679,2304,8,3687,3206,3082,776,53,035,080600
"Census Tract 807, Kitsap County, Washington",1400000US53035080700,3201,42.8,3027,19,70,14,0,196,4,1675,1499,842,657,1280,0,0,0,25,188,1067,350800,10,3136,168,35432,44,63309,1801,1297,24,2157,2056,1952,529,53,035,080700
"Census Tract 808, Kitsap County, Washington",1400000US53035080800,1837,19.7,1107,212,78,39,0,271,95,916,532,0,532,1770,0,0,0,0,36,1734,-666666666,0,1770,453,10517,0,34280,610,1115,44,1011,915,552,85,53,035,080800
"Census Tract 809, Kitsap County, Washington",1400000US53035080900,4604,39.7,3971,75,20,191,0,378,86,2115,1998,1181,817,1809,18,0,0,269,256,1266,224300,0,4576,628,28763,43,51586,2256,1897,97,3036,2700,2704,481,53,035,080900
"Census Tract 810, Kitsap County, Washington",1400000US53035081000,4616,28.3,2819,810,85,316,52,462,198,1999,1835,816,1019,1989,0,34,156,162,141,1496,161200,0,4589,1304,16185,0,31358,2224,1897,159,3148,2748,2173,258,53,035,081000
"Census Tract 811, Kitsap County, Washington",1400000US53035081100,3229,30.9,1998,86,127,85,14,681,605,1296,1181,535,646,1636,0,0,9,21,192,1414,197400,0,3066,792,20921,0,48059,1271,1499,118,2362,1957,1765,208,53,035,081100
"Census Tract 812, Kitsap County, Washington",1400000US53035081200,3177,31.6,2430,315,6,124,11,226,129,1503,1296,594,702,1681,6,19,30,76,314,1236,196300,0,3177,952,19077,9,34853,1496,1443,16,2107,1842,1766,279,53,035,081200
"Census Tract 814, Kitsap County, Washington",1400000US53035081400,2427,22.2,1887,183,75,98,26,205,46,61,61,0,61,229,0,0,0,0,0,229,-666666666,0,229,18,22647,0,116719,83,2092,82,2308,2042,644,242,53,035,081400
"Census Tract 901.01, Kitsap County, Washington",1400000US53035090101,5699,43.2,4488,19,603,150,20,277,188,2648,2155,1769,386,1329,0,0,0,23,132,1174,301500,52,5536,440,27006,42,61295,3018,2288,134,3452,3104,3130,960,53,035,090101
"Census Tract 901.02, Kitsap County, Washington",1400000US53035090102,5345,45.4,4710,0,153,152,78,284,67,2493,2131,1595,536,1110,0,0,125,108,182,695,335600,28,5285,529,33069,104,57489,2629,2422,66,3273,3060,2885,727,53,035,090102
"Census Tract 902.01, Kitsap County, Washington",1400000US53035090201,4865,43.6,4684,16,22,20,0,172,41,1844,1805,1662,143,297,0,0,0,0,43,254,311700,24,4865,291,38183,101,74243,2202,2525,55,2963,2870,2678,881,53,035,090201
"Census Tract 902.02, Kitsap County, Washington",1400000US53035090202,4724,42.8,4147,11,0,273,21,325,10,2039,1857,1583,274,734,0,33,0,67,0,634,350300,68,4724,182,36234,64,82716,1527,2742,98,2984,2707,2755,1070,53,035,090202
"Census Tract 903, Kitsap County, Washington",1400000US53035090300,5337,22.1,4204,542,109,110,5,736,31,1210,1092,12,1080,3633,0,0,0,57,124,3452,9999,0,3685,411,17196,0,42154,742,4165,122,3793,3232,1968,458,53,035,090300
"Census Tract 904, Kitsap County, Washington",1400000US53035090400,4843,40.8,4512,0,0,69,0,135,7,1787,1735,1321,414,1299,0,13,0,0,296,990,320700,0,4788,492,29256,36,69609,1974,2576,123,3044,2895,2482,820,53,035,090400
"Census Tract 905.01, Kitsap County, Washington",1400000US53035090501,3769,48.7,3617,9,0,101,0,204,28,2094,1934,965,969,1665,0,0,0,190,154,1321,351200,14,3589,292,31564,32,46875,1466,2056,61,2123,2033,1960,842,53,035,090501
"Census Tract 905.02, Kitsap County, Washington",1400000US53035090502,4515,40.9,3680,30,84,225,0,649,320,1821,1651,1397,254,832,0,0,0,92,188,552,293200,0,4515,325,29036,79,64915,1745,2186,34,2529,2067,2361,776,53,035,090502
"Census Tract 907, Kitsap County, Washington",1400000US53035090700,5080,45.5,4752,99,1,60,13,210,0,2163,1892,1656,236,601,0,0,0,19,31,551,617100,299,4998,222,50731,379,97143,1756,3044,65,3172,2960,2912,1892,53,035,090700
"Census Tract 908, Kitsap County, Washington",1400000US53035090800,4162,47.1,3727,15,32,129,12,94,41,1716,1561,1426,135,444,0,0,11,112,0,321,594600,256,4145,140,51738,229,95721,1690,2180,43,2657,2341,2485,1811,53,035,090800
"Census Tract 909, Kitsap County, Washington",1400000US53035090900,6769,49.1,6031,0,8,264,5,328,26,3349,3097,1974,1123,2069,38,0,14,207,323,1487,522200,89,6712,497,45158,340,71372,2075,3912,90,4031,3545,3596,2222,53,035,090900
"Census Tract 910, Kitsap County, Washington",1400000US53035091000,6689,46.1,6032,167,166,137,0,174,0,2817,2497,2086,411,816,0,0,0,0,58,758,737400,547,6684,335,65488,538,122326,2615,3707,108,3843,3569,3582,2336,53,035,091000
"Census Tract 911, Kitsap County, Washington",1400000US53035091100,4655,47.1,4537,0,0,42,0,243,0,2088,1918,1504,414,1009,0,0,11,18,321,659,349400,4,4594,114,36897,83,81857,1542,2857,83,3047,2890,2745,758,53,035,091100
"Census Tract 912.01, Kitsap County, Washington",1400000US53035091201,4006,38.0,3027,108,20,552,4,178,84,1838,1662,687,975,2030,0,0,41,60,420,1509,311400,5,3997,672,30985,37,53947,1415,1778,92,2612,1978,2114,519,53,035,091201
"Census Tract 912.03, Kitsap County, Washington",1400000US53035091203,7276,30.5,4571,322,210,1150,154,628,132,3286,2996,1221,1775,4047,0,0,0,0,79,3968,298100,29,7259,350,30296,49,61329,1891,3884,493,4971,3845,3564,1268,53,035,091203
"Census Tract 912.04, Kitsap County, Washington",1400000US53035091204,3156,31.5,2683,65,24,58,83,284,35,1522,1362,646,716,1456,0,0,21,93,229,1113,274600,27,3112,349,31643,48,48649,1393,1542,58,2095,1974,1552,381,53,035,091204
"Census Tract 913.01, Kitsap County, Washington",1400000US53035091301,4215,46.6,3842,50,11,105,18,146,0,1808,1690,1534,156,347,0,0,10,32,0,305,297300,53,4201,244,36014,71,76579,1848,2045,72,2689,2541,2531,889,53,035,091301
"Census Tract 913.02, Kitsap County, Washington",1400000US53035091302,5639,45.0,4675,25,153,411,14,283,63,2096,2017,1724,293,938,107,0,76,36,178,541,392100,52,5639,477,39338,190,89195,2187,2938,181,3527,3161,3085,1175,53,035,091302
"Census Tract 914, Kitsap County, Washington",1400000US53035091400,3289,44.9,2483,177,12,217,226,113,13,1376,1267,1012,255,664,0,0,0,64,39,561,324200,51,3289,194,33897,69,70938,1421,1299,315,2011,1817,1779,536,53,035,091400
"Census Tract 915, Kitsap County, Washington",1400000US53035091500,3844,43.8,2829,196,37,545,31,348,30,1425,1389,1204,185,520,0,0,0,49,49,422,272600,0,3724,236,32764,61,80172,1163,1958,162,2559,2117,2195,570,53,035,091500
"Census Tract 916, Kitsap County, Washington",1400000US53035091600,6489,35.9,4376,320,20,719,152,307,85,3132,2831,1607,1224,2427,0,0,18,23,659,1727,209500,15,6438,362,25552,8,51322,2387,2950,344,4464,3656,3551,957,53,035,091600
"Census Tract 917, Kitsap County, Washington",1400000US53035091700,8084,36.9,5280,351,222,889,40,518,260,2931,2702,2059,643,1880,0,0,0,123,416,1341,236900,12,8084,373,26928,65,65482,3917,3127,297,4798,4113,4234,824,53,035,091700
"Census Tract 918, Kitsap County, Washington",1400000US53035091800,3236,44.7,2537,115,0,293,0,160,21,1321,1301,1024,277,649,0,0,0,0,267,382,253900,0,3224,248,33410,75,69240,1471,1374,91,2086,1724,1850,516,53,035,091800
"Census Tract 919, Kitsap County, Washington",1400000US53035091900,3475,39.8,2633,71,5,386,26,145,105,1670,1458,1149,309,727,0,50,12,58,177,430,250900,0,3475,243,30903,32,64211,1476,1519,114,2296,2026,1908,413,53,035,091900
"Census Tract 920, Kitsap County, Washington",1400000US53035092000,5654,47.7,5255,15,11,145,0,105,34,2332,2199,2057,142,350,0,0,0,42,6,302,303800,29,5640,193,34871,92,78317,3087,2405,0,3868,3709,3492,834,53,035,092000
"Census Tract 921, Kitsap County, Washington",1400000US53035092100,6265,41.6,5630,2,16,387,0,146,0,2708,2363,2056,307,808,0,72,0,137,44,555,325800,23,6167,575,31479,112,70635,3102,2675,66,3847,3456,3441,1133,53,035,092100
"Census Tract 922, Kitsap County, Washington",1400000US53035092200,7005,32.7,5779,127,17,479,23,443,56,3055,2825,1347,1478,2829,0,0,0,446,367,2016,234100,0,6253,644,25800,52,49943,3439,2974,158,4631,4054,3903,699,53,035,092200
"Census Tract 923, Kitsap County, Washington",1400000US53035092300,5963,34.2,4518,106,263,405,114,475,108,2507,2316,1399,917,2226,0,0,32,69,139,1986,228600,0,5948,728,25094,10,55725,2746,2427,120,3755,3291,2908,723,53,035,092300
"Census Tract 924, Kitsap County, Washington",1400000US53035092400,6221,34.9,5092,310,167,206,152,544,119,2671,2525,1243,1282,2490,0,107,43,93,417,1830,211500,21,6221,495,24484,24,51157,2595,2885,274,4180,3622,3340,417,53,035,092400
"Census Tract 925, Kitsap County, Washington",1400000US53035092500,5780,41.5,5049,210,24,170,0,511,73,2398,2196,1562,634,1524,0,0,0,153,256,1115,261500,0,5448,591,23630,26,51432,2662,2696,40,3278,2939,2848,553,53,035,092500
"Census Tract 926, Kitsap County, Washington",1400000US53035092600,5910,40.9,5553,19,20,119,0,88,0,2482,2340,1948,392,1099,0,0,0,31,222,846,260700,13,5831,325,32196,63,63523,3323,2394,73,3659,3533,3398,889,53,035,092600
"Census Tract 927.01, Kitsap County, Washington",1400000US53035092701,5025,40.1,4430,13,20,265,39,223,0,1838,1786,1575,211,468,0,0,0,0,88,380,284300,0,5025,323,33722,85,82857,2646,1966,103,3320,2969,2941,635,53,035,092701
"Census Tract 927.04, Kitsap County, Washington",1400000US53035092704,2997,42.9,2706,5,7,121,22,57,17,1314,1113,972,141,385,0,0,0,0,62,323,314200,35,2992,171,32575,27,77796,1467,1305,65,1858,1641,1713,618,53,035,092704
"Census Tract 928.01, Kitsap County, Washington",1400000US53035092801,4138,41.9,3598,24,59,91,75,204,16,1677,1544,1291,253,627,0,0,0,127,200,300,278300,26,4103,456,28914,9,71447,2023,1887,113,2873,2729,2444,471,53,035,092801
"Census Tract 928.02, Kitsap County, Washington",1400000US53035092802,4174,41.3,3651,54,25,99,51,215,0,1653,1532,1287,245,673,0,0,0,0,282,391,294100,0,4174,279,35326,56,86971,2201,1736,57,2802,2637,2530,497,53,035,092802
"Census Tract 928.03, Kitsap County, Washington",1400000US53035092803,2895,40.7,2612,5,8,55,0,44,0,1128,1036,765,271,795,21,0,0,70,0,704,245000,0,2822,394,23055,21,48750,1393,1372,16,1758,1691,1589,230,53,035,092803
"Census Tract 929.01, Kitsap County, Washington",1400000US53035092901,5607,43.5,5166,124,0,65,38,67,40,2266,2057,1859,198,899,0,0,0,55,318,526,248200,11,5559,424,26218,52,61193,3078,2199,125,3872,3794,3266,498,53,035,092901
"Census Tract 929.02, Kitsap County, Washington",1400000US53035092902,5219,39.1,4743,0,18,41,101,172,29,2023,1936,1519,417,1120,0,0,19,63,362,676,233700,11,5219,741,25195,7,62230,2820,2197,116,3354,3234,3014,591,53,035,092902
"Census Tract 9400, Kitsap County, Washington",1400000US53035940000,3202,41.5,2941,19,31,77,2,69,16,1550,1300,1095,205,494,22,0,0,35,43,394,261600,44,3186,268,32110,51,66548,1532,1458,48,2042,1906,1886,615,53,035,940000
"Census Tract 9401, Kitsap County, Washington",1400000US53035940100,5699,45.5,4779,36,328,127,27,296,113,2690,2322,1841,481,1317,0,0,12,40,50,1215,284600,88,5651,517,32503,104,64097,2763,2509,74,3563,3268,3119,1012,53,035,940100
"Census Tract 9901, Kitsap County, Washington",1400000US53035990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,53,035,990100
"Census Tract 9751, Kittitas County, Washington",1400000US53037975100,5956,47.4,5567,2,79,79,4,316,94,5787,2781,1992,789,1750,3,0,3,73,379,1292,264700,28,5924,676,34320,81,46673,3575,2145,79,3724,3578,3406,895,53,037,975100
"Census Tract 9752, Kittitas County, Washington",1400000US53037975200,5355,47.8,4890,8,21,129,0,392,147,3122,2132,1857,275,915,21,42,30,145,224,453,314200,110,5299,402,33245,63,68860,3359,1738,19,3216,2950,3071,784,53,037,975200
"Census Tract 9753, Kittitas County, Washington",1400000US53037975300,4473,44.8,4218,47,26,41,0,52,24,1993,1803,1485,318,727,0,0,15,24,145,543,290300,16,4443,368,28718,46,60712,2537,1777,10,2829,2772,2485,754,53,037,975300
"Census Tract 9754.01, Kittitas County, Washington",1400000US53037975401,7066,21.5,6105,114,48,221,0,672,318,2682,2420,506,1914,4090,0,0,0,11,317,3762,250500,0,5259,2973,12154,0,17417,4106,2420,154,6043,5325,1522,509,53,037,975401
"Census Tract 9754.02, Kittitas County, Washington",1400000US53037975402,5183,38.2,4819,4,109,153,0,254,0,2403,2312,1162,1150,2178,0,0,33,61,138,1946,243800,20,5107,946,23799,29,38696,3313,1526,20,3310,3018,2433,1123,53,037,975402
"Census Tract 9755, Kittitas County, Washington",1400000US53037975500,5722,24.3,4792,0,40,227,0,553,442,2519,2403,1072,1331,2951,25,24,0,66,199,2637,222500,0,5625,1843,17990,0,34293,3518,1741,61,4344,3717,2196,977,53,037,975500
"Census Tract 9756, Kittitas County, Washington",1400000US53037975600,2422,25.5,2021,10,101,61,0,420,188,1157,1138,236,902,1608,0,0,0,156,108,1344,186800,0,2198,739,16251,4,26436,1579,668,75,1878,1599,1140,472,53,037,975600
"Census Tract 9757, Kittitas County, Washington",1400000US53037975700,4284,40.8,4052,40,30,17,0,377,145,1870,1669,1207,462,1061,0,24,58,111,112,756,273100,0,4273,547,24706,13,54028,2541,1495,21,2673,2404,2413,892,53,037,975700
"Census Tract 9501, Klickitat County, Washington",1400000US53039950100,8962,43.0,7886,7,573,24,0,651,304,4091,3714,2505,1209,3129,21,8,51,76,388,2585,152100,13,8847,2289,18569,35,31611,4251,4406,3,5119,4827,4641,895,53,039,950100
"Census Tract 9502, Klickitat County, Washington",1400000US53039950200,4437,47.8,4236,11,85,15,0,95,0,2234,1846,1425,421,997,0,0,8,118,218,653,198800,16,4397,535,23895,31,45000,1686,2625,41,2734,2698,2529,431,53,039,950200
"Census Tract 9503, Klickitat County, Washington",1400000US53039950300,6860,42.3,6192,1,337,87,0,1350,131,3388,2668,1777,891,2332,7,55,207,118,319,1626,296600,67,6797,902,23724,63,48056,2131,3804,151,4322,3405,3748,906,53,039,950300
"Census Tract 9701, Lewis County, Washington",1400000US53041970100,3432,39.6,3238,0,70,33,0,175,7,1381,1286,1047,239,665,0,0,6,120,119,420,268100,12,3367,593,22917,12,47232,2197,1056,49,2117,1940,1735,443,53,041,970100
"Census Tract 9702, Lewis County, Washington",1400000US53041970200,3167,53.3,2951,0,64,4,0,282,62,1471,1388,924,464,822,0,0,0,17,81,724,230700,17,3025,539,28210,42,47632,1881,1199,0,1613,1449,1393,442,53,041,970200
"Census Tract 9703, Lewis County, Washington",1400000US53041970300,4793,42.8,4408,2,29,21,0,410,36,2348,2155,1254,901,1947,0,0,0,32,488,1427,177400,0,4687,677,23819,32,36611,3095,1490,15,2664,2442,2300,444,53,041,970300
"Census Tract 9704, Lewis County, Washington",1400000US53041970400,5530,36.6,5173,17,14,0,0,1113,262,2301,2128,1489,639,1614,0,10,0,72,136,1396,166800,0,5434,834,18779,35,37452,3194,1592,11,3397,2771,2983,159,53,041,970400
"Census Tract 9705, Lewis County, Washington",1400000US53041970500,2180,37.3,2005,10,19,55,0,130,39,938,810,599,211,577,0,0,18,42,38,479,193800,0,2168,285,23119,10,56406,1279,816,7,1428,1330,1179,262,53,041,970500
"Census Tract 9706, Lewis County, Washington",1400000US53041970600,1698,34.8,1295,3,0,19,0,385,241,895,733,387,346,835,0,0,25,64,55,691,173800,0,1621,211,18867,0,41120,903,595,0,1016,781,835,237,53,041,970600
"Census Tract 9707, Lewis County, Washington",1400000US53041970700,4482,27.4,4169,34,62,2,0,857,66,1836,1598,726,872,2529,0,0,0,106,184,2239,159300,0,4426,1307,14797,4,32880,2742,1509,9,2494,2202,1943,156,53,041,970700
"Census Tract 9708, Lewis County, Washington",1400000US53041970800,4192,37.2,3876,32,36,94,0,399,143,1760,1614,974,640,1225,0,0,0,74,337,814,237000,0,4076,522,22538,19,44516,2293,1537,78,2440,2101,2081,493,53,041,970800
"Census Tract 9709, Lewis County, Washington",1400000US53041970900,1871,28.9,1818,0,0,0,0,192,37,730,700,365,335,967,10,0,0,25,308,624,159900,0,1871,99,18833,0,43102,1163,614,30,1133,1054,922,162,53,041,970900
"Census Tract 9710, Lewis County, Washington",1400000US53041971000,3312,33.5,3023,55,14,13,0,262,171,1287,1205,671,534,1241,0,13,67,23,250,888,179300,0,3110,406,20413,16,41958,1895,1197,70,1929,1795,1515,339,53,041,971000
"Census Tract 9711, Lewis County, Washington",1400000US53041971100,3733,41.6,3518,27,27,22,0,167,77,1571,1422,1247,175,354,0,0,0,111,32,211,200200,0,3683,480,25989,38,56602,2426,1125,58,2247,2133,2104,283,53,041,971100
"Census Tract 9712, Lewis County, Washington",1400000US53041971200,3298,40.8,3100,7,23,0,0,139,11,1406,1215,934,281,765,38,0,36,36,138,517,231900,0,3278,233,19148,0,43709,2222,929,21,1935,1831,1600,246,53,041,971200
"Census Tract 9713, Lewis County, Washington",1400000US53041971300,5730,40.0,5056,31,109,13,0,546,167,2133,2061,1759,302,732,0,0,0,0,52,680,190700,0,5730,413,23197,21,55372,3724,1702,41,3283,2954,2853,341,53,041,971300
"Census Tract 9714, Lewis County, Washington",1400000US53041971400,2743,43.2,2289,45,7,0,0,208,191,984,946,754,192,781,0,0,0,0,57,724,236100,38,2743,62,24346,0,54833,1467,1018,10,1791,1527,1593,219,53,041,971400
"Census Tract 9715, Lewis County, Washington",1400000US53041971500,7425,43.5,6847,4,27,57,0,264,101,2917,2683,2110,573,1637,0,14,6,71,135,1411,213700,17,7349,845,22124,0,54115,4468,2743,22,4731,4542,4229,500,53,041,971500
"Census Tract 9716, Lewis County, Washington",1400000US53041971600,3585,43.2,3316,79,34,17,0,248,36,1656,1430,1045,385,951,16,0,0,16,319,600,170900,15,3527,630,20795,20,39014,2262,1200,29,2190,2032,1903,251,53,041,971600
"Census Tract 9717, Lewis County, Washington",1400000US53041971700,4695,51.4,4355,27,11,10,0,418,64,2255,1994,1578,416,933,0,41,8,232,39,613,219100,16,4683,583,23268,11,43730,2443,1859,14,2718,2515,2441,249,53,041,971700
"Census Tract 9718, Lewis County, Washington",1400000US53041971800,3734,50.8,3482,0,14,138,7,23,0,2150,1681,1278,403,789,0,13,37,125,169,445,190100,16,3734,747,27995,87,38036,1757,1751,49,2459,2167,2169,348,53,041,971800
"Census Tract 9719, Lewis County, Washington",1400000US53041971900,2660,45.8,2350,2,75,13,0,88,0,1237,1099,761,338,775,60,0,0,8,160,547,164700,12,2597,205,24272,12,49844,1705,893,5,1551,1521,1334,174,53,041,971900
"Census Tract 9720, Lewis County, Washington",1400000US53041972000,2907,50.9,2609,0,69,79,0,8,0,2503,1438,1039,399,976,0,0,0,36,235,705,163400,23,2809,298,23012,18,33615,1651,1169,0,1712,1681,1475,225,53,041,972000
"Census Tract 9601, Lincoln County, Washington",1400000US53043960100,1961,37.4,1885,3,33,0,0,31,21,839,800,574,226,481,0,0,11,10,19,441,140600,0,1896,273,21363,0,43989,1093,816,36,1041,1027,861,148,53,043,960100
"Census Tract 9602, Lincoln County, Washington",1400000US53043960200,3015,45.9,2934,48,0,5,0,29,21,1698,1234,1043,191,442,0,13,37,73,99,220,245500,12,3015,209,29304,81,60387,1943,939,4,1728,1554,1575,511,53,043,960200
"Census Tract 9603, Lincoln County, Washington",1400000US53043960300,2694,49.6,2465,17,133,0,0,49,2,1619,1264,1008,256,561,46,7,49,76,82,301,139700,43,2686,345,23366,18,43286,1895,751,28,1496,1473,1324,176,53,043,960300
"Census Tract 9604, Lincoln County, Washington",1400000US53043960400,2876,50.7,2645,0,36,33,0,115,62,1576,1363,1057,306,586,22,29,38,51,48,398,110000,0,2845,373,25660,6,44646,1806,912,61,1724,1639,1609,326,53,043,960400
"Census Tract 9400, Mason County, Washington",1400000US53045940000,616,35.7,177,45,362,5,0,27,15,303,231,163,68,221,0,0,0,9,78,134,85000,0,612,184,18672,4,31250,470,133,0,370,353,314,39,53,045,940000
"Census Tract 9601, Mason County, Washington",1400000US53045960100,1065,53.9,1013,0,0,32,0,6,0,1094,395,371,24,123,0,0,0,0,0,123,241800,0,1061,129,25017,17,59432,502,486,6,733,719,658,88,53,045,960100
"Census Tract 9602, Mason County, Washington",1400000US53045960200,5723,51.6,5029,0,178,156,0,33,0,4375,2341,1960,381,675,0,0,17,41,182,435,171900,5,5686,1063,22464,22,45378,3254,2225,89,3724,3563,3477,588,53,045,960200
"Census Tract 9603, Mason County, Washington",1400000US53045960300,6659,42.5,5940,0,43,138,0,113,0,3890,2583,2094,489,1647,0,0,18,0,117,1512,243900,16,6659,1170,24027,30,51625,4006,2409,139,4140,4020,3584,562,53,045,960300
"Census Tract 9604, Mason County, Washington",1400000US53045960400,8084,45.4,7790,38,36,37,0,750,107,4282,3213,2697,516,1346,59,49,23,23,192,1000,271300,0,7677,964,25223,32,53662,4027,3490,34,4855,4604,4429,721,53,045,960400
"Census Tract 9605, Mason County, Washington",1400000US53045960500,4753,47.8,4520,73,46,0,0,153,28,3011,2022,1818,204,545,0,0,0,7,266,272,271800,0,4719,504,27794,32,60000,2469,2172,43,2847,2727,2613,557,53,045,960500
"Census Tract 9606, Mason County, Washington",1400000US53045960600,4937,33.3,3897,286,256,54,2,775,194,1537,1378,953,425,1222,0,0,37,21,474,690,200300,0,3905,977,14766,12,37102,2513,2131,33,3352,2959,2692,342,53,045,960600
"Census Tract 9607, Mason County, Washington",1400000US53045960700,1544,39.7,1295,0,68,0,0,271,135,581,546,415,131,447,0,0,12,45,217,173,185400,0,1544,316,21365,0,53977,802,564,18,1071,914,858,68,53,045,960700
"Census Tract 9608, Mason County, Washington",1400000US53045960800,3462,43.4,3071,63,43,41,30,343,123,1584,1402,687,715,1405,0,16,88,85,194,1022,180800,0,2924,692,18926,0,29500,1847,1399,35,2043,1868,1747,295,53,045,960800
"Census Tract 9609, Mason County, Washington",1400000US53045960900,5092,31.6,3939,85,236,151,0,996,398,1778,1665,1053,612,1928,11,0,0,42,399,1476,166000,0,4995,1130,16081,0,36580,2984,1525,42,2990,2447,2500,350,53,045,960900
"Census Tract 9610, Mason County, Washington",1400000US53045961000,5136,42.5,4591,28,122,39,9,499,172,2157,1874,1519,355,1083,0,4,0,91,95,893,265900,0,5134,605,26027,37,56467,2930,1892,67,3075,2767,2733,544,53,045,961000
"Census Tract 9611, Mason County, Washington",1400000US53045961100,5900,48.8,5334,60,20,0,0,286,171,3754,2361,2135,226,727,0,0,0,20,155,552,224100,19,5712,725,24777,64,45208,3192,2440,86,3289,3156,2852,715,53,045,961100
"Census Tract 9612, Mason County, Washington",1400000US53045961200,3224,48.6,2972,14,45,12,0,115,107,2140,1421,1133,288,455,0,0,0,111,44,300,254600,6,3224,467,31107,43,60332,1839,1268,42,1984,1967,1708,342,53,045,961200
