NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 28.27, Clark County, Nevada",1400000US32003002827,2457,41.9,1632,185,22,57,0,757,486,1248,1124,618,506,1025,0,0,0,20,267,738,228500,0,2425,196,29867,0,54429,369,1703,20,1698,1200,1411,265,32,003,002827
"Census Tract 28.28, Clark County, Nevada",1400000US32003002828,3135,37.2,2453,171,11,301,93,358,67,1662,1290,752,538,919,0,0,0,0,81,838,362200,6,3124,319,36205,68,77763,683,1895,146,2137,1684,1762,542,32,003,002828
"Census Tract 28.29, Clark County, Nevada",1400000US32003002829,4249,38.3,3452,85,19,319,22,640,262,1584,1448,1190,258,816,0,0,0,12,57,747,204600,0,4249,140,29593,44,71200,673,2830,28,2685,2069,2294,567,32,003,002829
"Census Tract 28.30, Clark County, Nevada",1400000US32003002830,5170,40.6,3726,380,0,602,0,730,183,2602,2346,1172,1174,2345,0,0,0,197,125,2023,210400,0,5170,230,32377,47,56345,826,3397,41,3277,2563,2937,898,32,003,002830
"Census Tract 28.31, Clark County, Nevada",1400000US32003002831,3924,30.9,2422,381,36,478,0,1271,444,2347,1639,345,1294,3313,0,0,14,11,107,3181,135300,13,3871,399,23787,24,50281,667,2275,84,2754,2052,2425,601,32,003,002831
"Census Tract 28.32, Clark County, Nevada",1400000US32003002832,6048,34.6,3695,493,0,832,301,1771,445,3527,2479,1185,1294,3143,0,0,0,29,250,2864,205200,0,6048,514,26662,17,54484,1036,3210,99,4449,2944,3845,1093,32,003,002832
"Census Tract 28.33, Clark County, Nevada",1400000US32003002833,5532,35.5,3900,273,24,747,133,1074,209,2041,1975,1429,546,1585,0,0,0,202,67,1316,263400,0,5522,314,29918,63,72480,1530,2909,138,3605,2582,3256,966,32,003,002833
"Census Tract 28.34, Clark County, Nevada",1400000US32003002834,6669,29.6,4191,979,33,521,234,1408,463,2506,2283,1079,1204,3646,0,0,0,0,687,2959,208800,5,6669,770,26071,93,70025,1881,3921,111,4506,3557,3661,837,32,003,002834
"Census Tract 28.35, Clark County, Nevada",1400000US32003002835,2842,31.8,1586,106,0,453,376,508,40,1281,1182,513,669,1695,0,0,0,0,89,1606,203900,0,2822,244,29106,18,68000,415,1822,148,2144,1666,1743,565,32,003,002835
"Census Tract 28.36, Clark County, Nevada",1400000US32003002836,3274,30.8,2155,133,0,496,0,1022,254,1386,1223,469,754,1678,0,0,0,0,231,1447,221600,0,3274,173,26267,0,60417,679,1767,133,2247,1685,1989,426,32,003,002836
"Census Tract 28.37, Clark County, Nevada",1400000US32003002837,6214,43.4,5038,148,0,264,10,1508,633,2405,2105,1727,378,1439,0,14,0,45,505,875,291300,33,6206,528,32778,145,78625,1225,4161,210,3870,3072,3150,969,32,003,002837
"Census Tract 28.38, Clark County, Nevada",1400000US32003002838,6088,38.2,4635,283,0,508,59,653,295,2396,2282,1482,800,2396,0,0,0,337,188,1871,274400,9,6062,519,33562,102,77898,1185,3664,184,4059,3103,3291,1252,32,003,002838
"Census Tract 28.41, Clark County, Nevada",1400000US32003002841,2821,43.0,2329,75,39,214,93,302,15,1134,890,795,95,277,0,0,0,0,89,188,429000,44,2821,71,37949,86,108235,811,1634,77,1842,1463,1647,421,32,003,002841
"Census Tract 28.42, Clark County, Nevada",1400000US32003002842,5911,28.6,3420,313,18,1591,154,1431,170,2192,1686,1144,542,2033,0,0,0,0,86,1947,217100,14,5901,358,24329,28,71167,797,3223,96,3940,2257,3295,840,32,003,002842
"Census Tract 28.43, Clark County, Nevada",1400000US32003002843,6649,29.3,3699,677,0,1313,191,1630,452,2554,2229,1258,971,2677,0,0,0,0,47,2630,285600,12,6649,611,29507,102,75156,1794,3566,321,4483,3218,3857,1353,32,003,002843
"Census Tract 28.44, Clark County, Nevada",1400000US32003002844,6189,30.0,3870,335,0,1185,207,846,274,2503,2312,1189,1123,3159,0,0,0,0,130,3029,172800,0,6189,267,26114,8,67318,1350,3710,140,4174,3219,3864,1301,32,003,002844
"Census Tract 28.45, Clark County, Nevada",1400000US32003002845,5066,26.6,3577,508,0,313,91,1397,177,1922,1801,798,1003,2939,0,0,0,0,422,2517,203700,0,5066,662,23053,55,47313,1466,2649,23,3299,2255,2720,662,32,003,002845
"Census Tract 28.46, Clark County, Nevada",1400000US32003002846,6305,31.4,4343,298,0,1160,0,1731,273,2546,2344,1143,1201,2819,0,0,0,0,502,2317,234700,0,6265,631,25437,30,70029,1123,3731,64,4131,2996,3627,996,32,003,002846
"Census Tract 28.47, Clark County, Nevada",1400000US32003002847,3704,32.1,2872,286,15,88,126,673,198,2141,1690,497,1193,2233,0,0,0,59,231,1943,221200,0,3658,520,25590,0,50169,803,2193,158,2879,2392,2319,487,32,003,002847
"Census Tract 28.48, Clark County, Nevada",1400000US32003002848,3559,37.4,2799,185,0,262,0,661,213,1819,1684,1154,530,1014,0,0,0,37,114,863,216100,0,3559,392,29719,25,54020,585,2167,69,2503,1907,2218,453,32,003,002848
"Census Tract 29.05, Clark County, Nevada",1400000US32003002905,5373,32.3,3417,1138,26,474,0,1257,191,2366,2019,573,1446,3882,0,11,33,11,576,3251,202300,37,5150,1186,21974,37,38601,1249,2939,65,3303,2308,2822,646,32,003,002905
"Census Tract 29.15, Clark County, Nevada",1400000US32003002915,5104,45.3,3851,525,3,489,0,927,96,2420,2134,1054,1080,2393,0,0,0,180,501,1712,314400,31,5094,592,40515,255,62115,910,3237,64,3326,2639,3003,648,32,003,002915
"Census Tract 29.16, Clark County, Nevada",1400000US32003002916,2960,42.6,2393,256,0,210,0,435,81,1345,1278,549,729,1367,0,0,0,60,97,1210,620700,95,2915,202,45617,92,70667,529,1907,42,2058,1580,1847,537,32,003,002916
"Census Tract 29.19, Clark County, Nevada",1400000US32003002919,4198,35.6,3167,588,34,256,0,1112,54,1573,1436,1092,344,1349,0,0,0,34,261,1054,201900,15,4151,413,24933,37,53667,933,2247,66,2760,2091,2348,480,32,003,002919
"Census Tract 29.35, Clark County, Nevada",1400000US32003002935,1446,41.2,1046,52,0,187,0,430,144,665,531,378,153,455,0,0,23,111,49,272,210000,37,1446,151,23836,30,46250,177,810,69,861,458,795,128,32,003,002935
"Census Tract 29.36, Clark County, Nevada",1400000US32003002936,2886,44.4,1906,493,21,433,0,493,0,1463,1258,752,506,1020,0,0,0,19,297,704,179000,0,2886,289,29835,42,57670,509,1484,50,1811,1071,1460,482,32,003,002936
"Census Tract 29.37, Clark County, Nevada",1400000US32003002937,4995,37.5,3192,776,60,600,30,1852,151,2455,2083,694,1389,3146,0,0,0,159,171,2816,178700,0,4995,748,23285,0,45373,721,2380,36,3502,1880,3055,528,32,003,002937
"Census Tract 29.38, Clark County, Nevada",1400000US32003002938,1720,39.1,1150,200,17,245,15,253,8,655,604,348,256,747,0,0,0,101,61,585,409800,16,1720,416,42918,78,75833,544,837,71,1055,803,959,257,32,003,002938
"Census Tract 29.39, Clark County, Nevada",1400000US32003002939,1800,55.5,1572,71,27,67,0,186,48,792,712,647,65,238,0,0,3,0,0,235,595300,96,1800,47,57470,156,125500,402,1174,5,1254,1020,1207,338,32,003,002939
"Census Tract 29.40, Clark County, Nevada",1400000US32003002940,3543,32.1,2102,245,42,988,0,549,13,1411,1334,493,841,2195,0,0,0,40,159,1996,220200,8,3543,441,23859,0,53452,848,1464,27,2372,1387,2075,504,32,003,002940
"Census Tract 29.41, Clark County, Nevada",1400000US32003002941,4808,35.3,3124,103,12,439,37,1710,817,1893,1704,1045,659,1820,0,104,66,100,285,1265,172300,0,4807,297,22147,9,56213,958,2403,40,3150,1834,2620,304,32,003,002941
"Census Tract 29.42, Clark County, Nevada",1400000US32003002942,4172,40.8,3370,155,15,400,0,950,107,2112,1755,1288,467,1131,0,0,0,78,88,965,204200,0,4152,310,28853,70,52832,958,2249,14,2762,1944,2309,722,32,003,002942
"Census Tract 29.44, Clark County, Nevada",1400000US32003002944,3686,40.1,2537,364,0,688,0,664,9,1347,1248,873,375,1080,0,0,0,0,283,797,279200,0,3656,165,27511,34,68714,778,1754,137,2217,1302,1772,433,32,003,002944
"Census Tract 29.46, Clark County, Nevada",1400000US32003002946,2349,42.2,1570,99,69,499,12,559,59,959,906,481,425,1112,0,0,25,0,191,896,290700,0,2342,244,25278,11,46635,300,1278,69,1578,810,1377,402,32,003,002946
"Census Tract 29.47, Clark County, Nevada",1400000US32003002947,3201,47.8,2454,17,37,423,0,264,0,1079,1005,787,218,1017,0,0,63,0,32,922,451100,49,3201,154,40341,151,106211,578,2069,60,2162,1758,1943,693,32,003,002947
"Census Tract 29.48, Clark County, Nevada",1400000US32003002948,3403,37.2,2448,27,0,162,0,1787,667,1317,1183,756,427,1185,0,0,0,44,180,961,146000,0,3403,311,24602,33,46726,774,1461,9,2201,931,1999,220,32,003,002948
"Census Tract 29.49, Clark County, Nevada",1400000US32003002949,3239,42.1,2543,109,0,248,0,624,180,1234,1153,628,525,1306,0,0,0,64,257,985,145200,0,3228,294,22698,0,52366,496,1989,9,2080,1333,1878,233,32,003,002949
"Census Tract 29.50, Clark County, Nevada",1400000US32003002950,4921,34.1,3071,508,0,748,154,935,148,2236,1813,830,983,2901,0,0,0,61,508,2332,218700,0,4853,498,21964,0,53505,957,2301,320,3185,1601,2856,432,32,003,002950
"Census Tract 29.51, Clark County, Nevada",1400000US32003002951,8137,33.4,4358,698,9,2136,10,1160,589,3551,3156,1703,1453,3671,0,0,0,13,765,2893,266700,9,8088,1365,32969,127,56389,1467,4069,231,5349,3107,4225,1212,32,003,002951
"Census Tract 29.52, Clark County, Nevada",1400000US32003002952,2128,49.5,1380,134,0,578,0,246,9,1178,983,736,247,641,0,0,23,0,125,493,158900,0,2128,138,41839,79,50350,295,1157,17,1185,760,1087,324,32,003,002952
"Census Tract 29.53, Clark County, Nevada",1400000US32003002953,4522,39.0,3104,181,15,804,2,1039,304,1640,1535,1263,272,800,0,0,0,0,206,594,206400,0,4448,312,28136,50,72188,858,2256,67,3050,1770,2682,526,32,003,002953
"Census Tract 29.54, Clark County, Nevada",1400000US32003002954,4047,40.6,3024,353,0,274,0,1854,388,2232,1855,638,1217,2786,0,0,29,178,421,2158,36800,0,4047,905,17878,13,30083,536,2047,60,2534,1239,2044,261,32,003,002954
"Census Tract 29.56, Clark County, Nevada",1400000US32003002956,2232,32.7,1111,445,11,616,0,339,17,2203,1212,23,1189,2161,0,0,0,37,223,1901,428100,0,2232,261,28970,16,44492,175,1234,59,1934,1111,1652,358,32,003,002956
"Census Tract 29.57, Clark County, Nevada",1400000US32003002957,2035,59.4,1899,42,0,54,0,39,16,1329,1012,943,69,97,0,0,0,0,0,97,549700,195,2035,34,126614,294,98409,205,1641,10,1190,1104,1108,670,32,003,002957
"Census Tract 29.58, Clark County, Nevada",1400000US32003002958,6126,37.1,3408,894,14,1136,82,1179,324,2970,2635,885,1750,3709,0,0,0,171,136,3402,205000,0,6123,548,29926,145,53105,970,3194,54,4453,2814,3844,753,32,003,002958
"Census Tract 29.61, Clark County, Nevada",1400000US32003002961,1756,49.7,1250,206,5,216,0,72,2,808,689,370,319,766,0,0,0,23,142,601,427100,48,1756,145,28376,37,53924,351,1157,19,1108,976,1050,237,32,003,002961
"Census Tract 29.62, Clark County, Nevada",1400000US32003002962,1278,38.8,939,85,9,167,0,183,27,725,424,181,243,474,0,0,0,20,4,450,434800,0,1011,50,26005,63,43250,388,747,4,961,790,835,168,32,003,002962
"Census Tract 29.64, Clark County, Nevada",1400000US32003002964,3352,37.3,2062,600,0,302,151,538,236,2295,1760,210,1550,3026,0,0,7,32,288,2699,88800,0,3352,667,21927,0,31042,381,1936,17,2661,1601,2168,364,32,003,002964
"Census Tract 29.65, Clark County, Nevada",1400000US32003002965,4281,46.6,3550,131,48,102,37,1787,360,2175,2004,1325,679,1777,0,0,0,53,353,1371,63700,0,4281,722,23682,10,39342,181,2666,23,2657,1371,2265,455,32,003,002965
"Census Tract 29.66, Clark County, Nevada",1400000US32003002966,5977,32.4,2686,1204,30,717,503,1639,577,3254,2683,553,2130,4987,0,0,0,148,355,4484,136400,0,5977,1625,27199,45,43120,791,2414,142,4391,2199,3697,871,32,003,002966
"Census Tract 29.67, Clark County, Nevada",1400000US32003002967,4143,34.2,1942,813,0,745,205,589,65,2140,1830,425,1405,3286,0,0,0,58,422,2806,160200,0,4088,675,21744,0,42115,478,1563,137,3157,1477,2504,489,32,003,002967
"Census Tract 29.68, Clark County, Nevada",1400000US32003002968,2670,30.4,1299,227,0,918,0,631,104,980,827,561,266,909,0,0,0,0,212,697,255900,0,2670,460,28645,58,71313,493,1187,14,1733,850,1395,381,32,003,002968
"Census Tract 29.69, Clark County, Nevada",1400000US32003002969,1499,33.5,724,309,47,236,0,275,127,694,587,99,488,1218,0,0,0,0,297,921,140500,0,1499,132,24305,0,57991,155,832,62,1092,594,901,215,32,003,002969
"Census Tract 29.70, Clark County, Nevada",1400000US32003002970,2596,35.0,1448,143,46,717,0,516,158,1918,1313,347,966,1843,0,0,0,17,109,1717,159000,11,2583,316,24867,0,45341,282,1154,0,2028,995,1635,408,32,003,002970
"Census Tract 29.74, Clark County, Nevada",1400000US32003002974,3915,35.6,2646,398,0,654,91,462,23,2033,1857,1074,783,1378,0,0,0,0,152,1226,279500,0,3915,428,30234,20,50288,416,2078,169,2982,1982,2637,630,32,003,002974
"Census Tract 29.75, Clark County, Nevada",1400000US32003002975,5041,41.0,3230,59,0,1059,120,801,336,2327,2016,1283,733,1849,0,0,0,400,0,1449,233600,0,5041,187,37177,111,77672,1095,2772,109,3596,2728,3083,596,32,003,002975
"Census Tract 29.76, Clark County, Nevada",1400000US32003002976,3945,33.8,2471,540,0,791,0,519,53,1843,1545,843,702,1556,0,0,0,0,0,1556,277300,0,3945,101,35971,122,71650,702,1890,151,2782,1846,2635,723,32,003,002976
"Census Tract 29.77, Clark County, Nevada",1400000US32003002977,3282,37.8,2593,31,39,494,0,682,88,1296,1198,1079,119,319,0,0,0,0,0,319,317800,0,3282,117,35430,20,100451,833,1493,179,2222,1541,2045,942,32,003,002977
"Census Tract 29.78, Clark County, Nevada",1400000US32003002978,2346,34.0,1559,116,0,452,0,238,160,1077,896,718,178,546,0,0,0,244,20,282,239900,39,2346,199,36135,70,72910,218,1397,27,1633,1085,1553,400,32,003,002978
"Census Tract 29.79, Clark County, Nevada",1400000US32003002979,2254,35.3,1392,527,0,214,85,123,4,1268,1067,515,552,1100,0,0,0,14,0,1086,286000,14,2252,154,35156,77,39292,239,1435,0,1688,1166,1464,575,32,003,002979
"Census Tract 29.80, Clark County, Nevada",1400000US32003002980,5602,31.2,2609,663,0,1927,143,499,75,2408,1863,1381,482,1591,0,0,0,0,147,1444,235200,0,5602,428,28101,82,66942,973,2346,73,3768,1928,3387,750,32,003,002980
"Census Tract 29.81, Clark County, Nevada",1400000US32003002981,3503,31.8,2480,315,17,373,0,801,188,1884,1525,827,698,1600,0,0,0,35,51,1514,236000,0,3503,173,32729,0,69375,443,1999,224,2783,2121,2406,748,32,003,002981
"Census Tract 29.82, Clark County, Nevada",1400000US32003002982,6451,31.2,3356,618,142,1788,308,1037,108,2695,2193,986,1207,3207,0,0,0,110,151,2946,232700,0,6451,484,28148,116,68024,1649,2398,240,4340,2584,3535,1017,32,003,002982
"Census Tract 29.83, Clark County, Nevada",1400000US32003002983,2566,29.2,1570,302,0,509,0,434,88,955,878,388,490,1460,0,0,0,0,41,1419,286800,0,2552,232,28384,24,72759,567,1351,50,1863,1326,1472,297,32,003,002983
"Census Tract 29.84, Clark County, Nevada",1400000US32003002984,4048,29.6,2057,166,9,1393,50,604,239,1613,1318,749,569,2006,0,0,0,0,16,1990,307800,0,4035,133,32739,45,88815,769,2206,57,2977,1984,2442,811,32,003,002984
"Census Tract 29.85, Clark County, Nevada",1400000US32003002985,4126,33.9,2393,301,82,849,0,806,191,1652,1352,935,417,1513,0,0,0,0,202,1311,216700,0,4063,235,26621,30,65091,987,2081,120,2530,1695,2425,567,32,003,002985
"Census Tract 29.95, Clark County, Nevada",1400000US32003002995,3010,29.6,1588,488,31,401,19,1037,189,1380,1220,14,1206,2956,0,0,0,233,114,2609,-666666666,0,2985,544,19863,0,37184,616,1340,46,2167,1019,1662,113,32,003,002995
"Census Tract 29.96, Clark County, Nevada",1400000US32003002996,4718,36.6,2683,512,106,760,0,1995,462,2258,1944,208,1736,4378,0,0,24,98,523,3733,150300,0,4640,856,19766,43,32128,532,1344,92,3562,1056,3335,496,32,003,002996
"Census Tract 30.01, Clark County, Nevada",1400000US32003003001,3614,35.2,2715,112,13,138,0,1426,376,1348,1144,853,291,1063,0,0,0,129,81,853,170400,0,3595,270,24592,20,59272,1186,1700,86,2168,1368,1815,227,32,003,003001
"Census Tract 30.03, Clark County, Nevada",1400000US32003003003,5572,35.4,4092,474,0,256,281,1645,187,2378,2091,940,1151,3211,0,0,0,38,334,2839,204700,0,5555,395,25866,31,60372,932,2839,461,3756,2395,3362,657,32,003,003003
"Census Tract 30.04, Clark County, Nevada",1400000US32003003004,2116,45.2,1401,344,0,180,0,475,26,1329,1073,436,637,1313,0,0,10,125,68,1110,138500,0,2116,275,21699,0,35907,219,1408,117,1537,1088,1279,206,32,003,003004
"Census Tract 30.05, Clark County, Nevada",1400000US32003003005,3521,38.7,2778,153,40,84,33,723,249,1276,1215,997,218,841,0,0,0,0,211,630,162700,0,3512,161,29174,63,65469,949,2126,72,2284,1886,2045,267,32,003,003005
"Census Tract 30.06, Clark County, Nevada",1400000US32003003006,3340,35.0,2550,285,38,124,38,1098,189,1223,1069,858,211,850,0,0,0,18,54,778,169200,0,3320,168,22150,37,56705,993,1645,50,2142,1376,1769,255,32,003,003006
"Census Tract 31.02, Clark County, Nevada",1400000US32003003102,5254,35.2,3388,468,0,236,0,2685,740,1923,1729,944,785,2316,0,0,80,216,64,1956,134400,10,5220,758,19326,30,47569,1303,2487,13,3301,1965,2885,322,32,003,003102
"Census Tract 31.03, Clark County, Nevada",1400000US32003003103,3322,37.0,2279,477,0,79,0,1292,458,1161,1106,606,500,1511,0,0,0,81,298,1132,158200,0,3076,626,19165,0,40424,1204,1435,9,2013,1339,1566,194,32,003,003103
"Census Tract 31.04, Clark County, Nevada",1400000US32003003104,4264,31.4,3126,365,50,125,0,1746,222,1858,1697,411,1286,2951,0,0,0,75,336,2540,154700,0,4264,928,22897,19,45723,920,1791,13,2936,1630,2467,300,32,003,003104
"Census Tract 32.04, Clark County, Nevada",1400000US32003003204,6192,48.8,5101,485,14,292,16,593,61,2703,2499,2031,468,1180,0,0,123,0,320,737,286200,37,6192,384,40903,238,75226,1105,4533,89,3862,3427,3531,1168,32,003,003204
"Census Tract 32.08, Clark County, Nevada",1400000US32003003208,3045,43.9,2424,94,0,136,0,288,59,1099,1022,970,52,144,0,0,0,0,21,123,381400,12,2999,64,42787,239,105375,805,1971,75,1923,1668,1677,658,32,003,003208
"Census Tract 32.10, Clark County, Nevada",1400000US32003003210,2806,71.9,2678,39,14,51,0,87,11,1673,1525,1348,177,312,0,0,0,28,49,235,275300,11,2806,213,37782,43,55847,46,2423,0,556,514,545,195,32,003,003210
"Census Tract 32.11, Clark County, Nevada",1400000US32003003211,3062,75.7,2849,76,34,80,0,91,0,2095,1858,1616,242,442,0,0,9,68,54,311,230900,12,3062,119,32626,0,41667,75,2593,37,614,578,614,142,32,003,003211
"Census Tract 32.13, Clark County, Nevada",1400000US32003003213,1973,72.4,1740,6,10,207,0,31,10,1379,1225,1041,184,278,0,0,0,51,41,186,240800,0,1973,80,42842,21,51422,19,1618,21,540,425,540,188,32,003,003213
"Census Tract 32.14, Clark County, Nevada",1400000US32003003214,1755,70.8,1586,88,9,72,0,0,0,1046,912,686,226,499,0,0,0,157,0,342,221300,0,1721,33,38712,49,46522,47,1517,0,508,483,472,157,32,003,003214
"Census Tract 32.15, Clark County, Nevada",1400000US32003003215,4667,41.0,3426,486,71,378,0,629,92,1824,1718,1314,404,1214,0,0,0,0,25,1189,309000,0,4649,290,39881,197,76288,1174,2753,128,3027,2393,2600,799,32,003,003215
"Census Tract 32.18, Clark County, Nevada",1400000US32003003218,5452,45.6,4603,374,0,261,0,314,53,2285,2052,1758,294,907,0,0,0,0,108,799,413700,324,5452,306,71742,599,125887,776,3897,51,3371,2749,3108,1720,32,003,003218
"Census Tract 32.19, Clark County, Nevada",1400000US32003003219,6483,38.4,5192,393,0,455,0,1008,304,3094,2786,1685,1101,2582,0,0,0,272,133,2177,243800,11,6464,686,30974,64,65132,1308,3836,175,4110,2978,3523,1018,32,003,003219
"Census Tract 32.20, Clark County, Nevada",1400000US32003003220,6197,34.2,4078,548,8,391,0,2452,807,3164,2392,1153,1239,3376,0,0,71,214,760,2331,147300,18,6183,603,25852,60,50806,1481,3210,86,4078,2745,3397,668,32,003,003220
"Census Tract 32.22, Clark County, Nevada",1400000US32003003222,5177,38.3,3842,458,0,591,69,579,64,2351,2016,1322,694,1832,0,0,0,10,235,1587,267500,0,5177,353,35977,134,79722,807,3683,69,3315,2733,3129,1440,32,003,003222
"Census Tract 32.23, Clark County, Nevada",1400000US32003003223,3202,40.9,2394,100,9,584,59,164,0,1587,1235,955,280,534,0,0,0,0,22,512,677500,284,3202,260,83422,371,115332,726,1840,104,2177,1848,2082,1063,32,003,003223
"Census Tract 32.26, Clark County, Nevada",1400000US32003003226,2128,47.5,1754,49,0,222,16,158,0,1180,966,767,199,490,0,0,0,0,19,471,639300,203,2128,95,71356,252,107222,432,1066,38,1422,1144,1317,713,32,003,003226
"Census Tract 32.27, Clark County, Nevada",1400000US32003003227,3698,40.1,2862,248,0,356,0,228,73,1862,1668,829,839,1788,0,0,0,0,87,1701,329300,4,3663,228,50632,163,84085,621,2435,137,2604,2113,2355,1165,32,003,003227
"Census Tract 32.28, Clark County, Nevada",1400000US32003003228,4923,29.2,3450,736,163,317,0,1345,67,1900,1798,987,811,2382,0,0,0,0,0,2382,164700,0,4923,946,25963,0,60000,1617,2698,21,3455,2557,2827,696,32,003,003228
"Census Tract 32.29, Clark County, Nevada",1400000US32003003229,2819,26.9,2047,165,49,98,74,705,130,1363,1018,323,695,1914,0,0,0,0,25,1889,200900,0,2779,151,25306,10,59570,833,1813,52,1784,1543,1604,334,32,003,003229
"Census Tract 32.30, Clark County, Nevada",1400000US32003003230,4703,31.0,3387,500,0,401,18,792,121,2066,1691,1127,564,1522,0,0,0,0,46,1476,253100,29,4664,153,31667,81,75718,1495,2579,61,2989,2305,2775,1023,32,003,003230
"Census Tract 32.31, Clark County, Nevada",1400000US32003003231,3115,33.9,2171,266,0,418,10,535,5,1765,1413,682,731,1205,0,0,0,0,30,1175,215700,0,3115,218,33936,22,59754,540,1962,158,2264,1577,2023,581,32,003,003231
"Census Tract 32.32, Clark County, Nevada",1400000US32003003232,5356,34.1,4863,28,61,99,0,737,155,1868,1690,1381,309,985,0,0,14,70,86,815,500900,166,5262,400,35549,168,93571,1888,3148,40,3461,3033,2870,646,32,003,003232
"Census Tract 32.33, Clark County, Nevada",1400000US32003003233,3482,31.3,2189,566,53,272,0,624,208,1436,1247,909,338,973,0,0,0,0,0,973,347900,28,3482,51,36896,101,96563,1197,1872,26,2346,1908,1993,722,32,003,003233
"Census Tract 32.34, Clark County, Nevada",1400000US32003003234,3076,27.6,2206,337,34,265,0,332,72,1610,1200,724,476,1393,0,0,0,0,226,1167,194200,0,3076,537,28688,31,67643,550,1958,146,2079,1605,1645,602,32,003,003234
"Census Tract 32.35, Clark County, Nevada",1400000US32003003235,2384,29.5,1050,924,5,280,13,96,50,1015,780,371,409,1173,0,0,0,0,0,1173,262700,0,2384,238,27310,15,62273,775,1305,43,1468,1277,1268,275,32,003,003235
"Census Tract 32.36, Clark County, Nevada",1400000US32003003236,2112,43.4,1711,111,52,113,54,158,19,870,831,495,336,762,0,0,0,0,33,729,270900,10,2112,13,33348,33,73219,521,1458,0,1418,1122,1249,408,32,003,003236
"Census Tract 32.37, Clark County, Nevada",1400000US32003003237,3971,39.1,2830,247,0,347,0,615,307,1680,1461,1034,427,1115,0,0,0,0,110,1005,235800,0,3971,154,31386,9,67244,787,2290,69,2882,1938,2661,764,32,003,003237
"Census Tract 32.38, Clark County, Nevada",1400000US32003003238,6632,29.9,4648,872,16,490,0,1172,208,3076,2453,1340,1113,3415,0,0,0,0,77,3338,201800,0,6562,896,25813,19,64646,1533,4329,60,4601,3523,4088,1383,32,003,003238
"Census Tract 32.39, Clark County, Nevada",1400000US32003003239,3579,35.6,2701,230,158,315,0,241,0,1645,1420,957,463,1243,0,0,0,0,26,1217,226300,0,3579,37,27560,28,63765,812,2100,143,2328,1764,2115,679,32,003,003239
"Census Tract 32.40, Clark County, Nevada",1400000US32003003240,3706,39.4,3112,65,0,341,0,595,160,1329,1206,1073,133,402,0,0,0,0,0,402,231200,38,3706,84,35569,92,87288,921,2234,0,2413,1898,2139,510,32,003,003240
"Census Tract 32.41, Clark County, Nevada",1400000US32003003241,4157,40.2,3240,464,0,43,40,814,134,1756,1608,834,774,1923,0,0,0,0,323,1600,264200,0,4142,227,31070,98,56837,908,2722,53,2713,2184,2390,530,32,003,003241
"Census Tract 32.42, Clark County, Nevada",1400000US32003003242,1804,37.0,1421,209,0,1,12,365,16,625,604,565,39,79,0,0,0,0,0,79,490400,51,1804,43,51287,140,130750,833,841,36,1146,1021,1089,471,32,003,003242
"Census Tract 32.43, Clark County, Nevada",1400000US32003003243,3977,40.1,2755,458,79,294,4,387,80,1578,1396,1153,243,672,0,0,0,0,0,672,294900,0,3977,321,35746,141,86250,995,2539,49,2683,2294,2432,561,32,003,003243
"Census Tract 32.44, Clark County, Nevada",1400000US32003003244,2992,37.1,2078,145,0,271,0,844,139,1262,1139,1033,106,185,0,0,0,11,62,112,165900,0,2992,76,27245,0,59160,774,1748,45,1904,1493,1564,506,32,003,003244
"Census Tract 32.45, Clark County, Nevada",1400000US32003003245,4444,34.3,3055,484,120,206,96,1007,192,1600,1461,1187,274,1021,0,0,0,0,333,688,260200,0,4444,295,26880,25,71992,1160,2640,97,2915,2325,2379,434,32,003,003245
"Census Tract 32.46, Clark County, Nevada",1400000US32003003246,3658,39.2,2743,201,0,270,81,628,73,1720,1583,994,589,1469,0,0,0,12,331,1126,212800,0,3642,295,31552,0,62228,763,2464,28,2384,1894,2106,476,32,003,003246
"Census Tract 32.47, Clark County, Nevada",1400000US32003003247,3675,45.8,3343,100,15,48,0,420,0,1934,1669,1236,433,1024,0,0,0,38,13,973,236700,11,3675,208,41866,119,66210,860,2291,45,2357,1976,2140,718,32,003,003247
"Census Tract 32.48, Clark County, Nevada",1400000US32003003248,3165,48.1,2337,540,14,274,0,352,0,1468,1212,799,413,1002,0,0,0,189,196,617,319900,33,3165,295,47664,184,71132,454,2258,123,2203,1747,2041,841,32,003,003248
"Census Tract 32.49, Clark County, Nevada",1400000US32003003249,3257,40.2,2273,20,0,747,0,417,120,1304,1243,943,300,854,0,0,0,0,105,749,376600,109,3257,272,40471,97,70035,560,1742,73,2108,1383,1904,863,32,003,003249
"Census Tract 32.50, Clark County, Nevada",1400000US32003003250,5699,40.4,3656,377,0,877,464,681,79,2203,2108,1345,763,2425,0,0,0,0,485,1940,281000,22,5669,664,38677,270,77897,970,3594,126,3523,2443,3304,1307,32,003,003250
