NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 74.63, Douglas County, Nebraska",1400000US31055007463,4443,31.4,4051,187,21,96,0,84,14,1747,1695,1209,486,1026,0,0,0,76,283,667,135600,0,4417,211,25676,21,61232,2727,1497,43,2816,2721,2514,777,31,055,007463
"Census Tract 74.64, Douglas County, Nebraska",1400000US31055007464,2666,51.3,2548,36,0,50,0,17,0,1133,1089,999,90,200,0,0,0,21,93,86,157400,0,2570,69,47925,154,77440,1418,1165,14,1641,1570,1478,739,31,055,007464
"Census Tract 74.65, Douglas County, Nebraska",1400000US31055007465,4261,32.4,3703,75,0,213,22,375,125,1954,1847,1004,843,1537,0,9,44,66,261,1157,137600,0,4261,206,30579,32,63496,2573,1359,67,3024,2723,2545,908,31,055,007465
"Census Tract 74.66, Douglas County, Nebraska",1400000US31055007466,5699,29.1,4977,61,22,178,0,732,398,2790,2606,990,1616,3044,0,0,18,106,431,2489,188000,0,5699,672,27572,98,40965,3059,2076,27,4121,3622,3124,1196,31,055,007466
"Census Tract 74.67, Douglas County, Nebraska",1400000US31055007467,4919,37.3,4134,133,0,332,0,686,84,2455,2330,1053,1277,2237,0,0,0,60,381,1796,146500,0,4903,391,30079,35,48962,2831,1560,31,3533,2889,2855,911,31,055,007467
"Census Tract 74.68, Douglas County, Nebraska",1400000US31055007468,2460,35.8,2346,38,0,22,0,316,54,1160,1040,715,325,666,0,0,22,19,115,510,135400,0,2460,186,26933,14,55918,1643,713,14,1591,1455,1304,377,31,055,007468
"Census Tract 74.69, Douglas County, Nebraska",1400000US31055007469,3131,33.2,2823,0,11,100,0,100,90,1114,1071,905,166,344,0,0,0,0,18,326,216200,0,3116,60,34808,25,90298,1997,995,9,1971,1843,1826,1008,31,055,007469
"Census Tract 74.70, Douglas County, Nebraska",1400000US31055007470,5758,30.4,4710,421,29,487,0,244,24,2572,2516,1472,1044,2052,0,0,0,15,307,1730,166700,0,5730,162,36076,40,75313,3252,1874,45,3958,3443,3442,2029,31,055,007470
"Census Tract 74.71, Douglas County, Nebraska",1400000US31055007471,3203,31.4,2721,197,0,265,0,92,8,1299,1092,798,294,553,0,0,0,208,29,316,325000,0,3203,316,43633,223,103256,2111,880,0,1835,1664,1646,1307,31,055,007471
"Census Tract 74.72, Douglas County, Nebraska",1400000US31055007472,4361,37.4,3901,128,43,55,60,183,69,1584,1584,1534,50,175,0,0,0,0,0,175,187200,12,4266,44,38740,140,91149,2719,1479,56,2736,2579,2358,1373,31,055,007472
"Census Tract 75.04, Douglas County, Nebraska",1400000US31055007504,3055,39.9,2988,0,0,4,0,52,13,1517,1220,806,414,953,10,0,21,8,169,745,137800,0,2953,318,31040,89,54516,2194,771,13,1761,1719,1571,399,31,055,007504
"Census Tract 75.05, Douglas County, Nebraska",1400000US31055007505,3530,31.8,3390,0,7,0,0,155,0,1009,999,933,66,116,0,0,0,0,24,92,215600,22,3510,94,29162,91,73057,2397,985,56,1856,1755,1644,480,31,055,007505
"Census Tract 75.06, Douglas County, Nebraska",1400000US31055007506,1855,35.2,1714,24,0,0,0,221,32,819,723,605,118,222,0,0,0,18,1,203,178500,0,1837,197,31502,15,68917,1336,435,1,1141,1040,992,407,31,055,007506
"Census Tract 75.08, Douglas County, Nebraska",1400000US31055007508,2305,45.0,2295,0,0,0,0,21,2,1162,905,768,137,338,0,3,0,58,20,257,176000,32,2296,133,37412,49,62966,1770,522,0,1517,1478,1344,557,31,055,007508
"Census Tract 75.09, Douglas County, Nebraska",1400000US31055007509,3541,45.1,3498,0,0,31,0,61,0,1351,1276,1247,29,73,0,0,0,33,12,28,276200,0,3541,56,48195,210,106620,2253,1218,27,2010,1967,1795,1026,31,055,007509
"Census Tract 75.11, Douglas County, Nebraska",1400000US31055007511,4033,28.6,3512,79,0,309,25,108,23,1604,1372,1132,240,292,0,0,0,0,0,292,259100,0,4022,432,35393,140,91032,2619,1154,10,2336,2057,2079,1207,31,055,007511
"Census Tract 75.12, Douglas County, Nebraska",1400000US31055007512,5352,31.9,5255,19,0,9,0,95,21,2070,1925,1392,533,1031,0,5,0,0,32,994,187000,0,5115,370,48413,243,82321,3143,2074,64,3233,3194,2883,1394,31,055,007512
"Census Tract 75.13, Douglas County, Nebraska",1400000US31055007513,4173,33.6,3983,32,0,30,0,105,89,1675,1544,1239,305,447,0,0,0,0,16,431,305100,0,4168,60,51719,288,105333,2583,1523,0,2401,2310,2242,1710,31,055,007513
"Census Tract 75.14, Douglas County, Nebraska",1400000US31055007514,3217,36.0,3093,15,0,64,0,99,45,985,961,901,60,118,0,0,0,0,0,118,432600,0,3206,42,65161,404,166442,1775,1325,29,1835,1764,1720,1205,31,055,007514
"Census Tract 75.15, Douglas County, Nebraska",1400000US31055007515,3199,32.3,2823,115,0,167,0,26,0,1067,1067,993,74,227,0,0,0,0,0,227,259000,0,3199,0,38977,60,113633,1781,1286,4,1909,1735,1883,1410,31,055,007515
"Census Tract 75.16, Douglas County, Nebraska",1400000US31055007516,2883,31.0,2790,0,0,63,0,38,0,960,893,882,11,21,0,0,0,0,0,21,195100,0,2864,41,32686,45,93920,1838,926,7,1668,1619,1465,896,31,055,007516
"Census Tract 75.17, Douglas County, Nebraska",1400000US31055007517,3888,28.2,3521,83,0,87,0,145,82,1390,1390,1349,41,74,0,0,0,0,0,74,141000,0,3888,268,29730,36,73315,2552,1202,9,2527,2404,2308,1252,31,055,007517
"Census Tract 9623, Dundy County, Nebraska",1400000US31057962300,1988,47.3,1970,1,0,5,0,131,10,1125,906,646,260,509,19,23,10,28,75,354,71700,22,1936,189,27383,35,40278,1113,809,0,1106,1034,1023,266,31,057,962300
"Census Tract 916, Fillmore County, Nebraska",1400000US31059091600,2309,47.9,2272,0,11,0,0,28,18,1206,1004,846,158,353,10,5,6,40,45,247,63300,6,2234,214,23780,14,45944,1873,411,0,1297,1278,1195,249,31,059,091600
"Census Tract 917, Fillmore County, Nebraska",1400000US31059091700,3606,44.6,3506,25,23,4,0,132,20,1716,1528,1135,393,664,43,0,48,48,142,383,81800,0,3372,396,22306,10,41865,3033,549,7,1902,1856,1680,384,31,059,091700
"Census Tract 9646, Franklin County, Nebraska",1400000US31061964600,1295,46.0,1280,0,7,3,0,12,0,688,558,469,89,199,0,0,5,73,5,116,66400,4,1257,108,24376,15,42031,990,287,5,756,738,666,152,31,061,964600
"Census Tract 9647, Franklin County, Nebraska",1400000US31061964700,1906,48.7,1881,6,0,2,0,34,4,1042,812,652,160,462,24,0,5,132,23,278,43200,0,1864,356,21829,15,40134,1498,392,5,987,972,898,154,31,061,964700
"Census Tract 9611, Frontier County, Nebraska",1400000US31063961100,2779,43.7,2661,7,3,0,0,50,5,1565,1145,883,262,621,45,6,11,80,89,390,75100,2,2621,291,22689,17,47552,2234,511,18,1644,1631,1339,296,31,063,961100
"Census Tract 9639, Furnas County, Nebraska",1400000US31065963900,4927,47.3,4813,6,57,3,0,118,27,2738,2153,1642,511,1119,19,13,15,149,178,745,54800,0,4841,833,21987,38,38650,3341,1534,5,2657,2604,2394,528,31,065,963900
"Census Tract 9646, Gage County, Nebraska",1400000US31067964600,2659,39.5,2633,0,3,7,0,21,2,1138,944,793,151,336,23,3,24,66,40,180,156700,0,2636,277,26766,35,57551,2283,368,5,1525,1465,1350,304,31,067,964600
"Census Tract 9647, Gage County, Nebraska",1400000US31067964700,3601,45.1,3540,10,6,4,0,53,13,1565,1419,1221,198,484,21,14,30,110,62,247,123200,0,3592,156,28980,42,62075,2990,574,17,2178,2085,1908,423,31,067,964700
"Census Tract 9648, Gage County, Nebraska",1400000US31067964800,3846,43.7,3746,5,0,34,13,58,2,1763,1533,1100,433,942,0,0,13,41,264,624,93400,0,3656,496,24555,47,52220,2843,948,46,2402,2346,2101,523,31,067,964800
"Census Tract 9649, Gage County, Nebraska",1400000US31067964900,3538,44.8,3512,0,0,0,0,64,0,1811,1604,1113,491,922,0,88,54,135,98,547,108100,0,3517,587,21847,0,37935,2679,785,9,2131,2091,1873,448,31,067,964900
"Census Tract 9650, Gage County, Nebraska",1400000US31067965000,3597,42.7,3501,18,0,64,0,41,7,1667,1504,1058,446,828,0,0,7,45,105,671,99800,9,3476,230,20819,0,39917,2514,1029,0,1876,1830,1648,458,31,067,965000
"Census Tract 9651, Gage County, Nebraska",1400000US31067965100,2291,40.5,2124,0,16,1,0,34,6,1133,937,391,546,1287,0,0,8,73,283,923,64500,0,2233,573,16142,0,27454,1603,676,5,1184,1136,950,49,31,067,965100
"Census Tract 9652, Gage County, Nebraska",1400000US31067965200,2891,47.2,2822,4,24,0,0,111,0,1391,1180,949,231,560,3,16,22,37,102,380,60600,3,2837,377,19257,10,37424,2112,743,11,1605,1547,1405,197,31,067,965200
"Census Tract 9521, Garden County, Nebraska",1400000US31069952100,2013,51.6,1985,0,5,7,2,93,0,1349,956,680,276,616,6,45,18,69,107,371,63800,11,1963,198,22619,6,35861,1285,716,4,1129,1081,1014,228,31,069,952100
"Census Tract 9732, Garfield County, Nebraska",1400000US31071973200,2105,47.0,2057,7,0,0,0,41,41,1144,892,666,226,490,8,2,32,92,69,287,79600,0,2041,279,20019,7,38973,1766,314,0,1089,1064,1033,166,31,071,973200
"Census Tract 9676, Gosper County, Nebraska",1400000US31073967600,2046,45.8,1988,12,3,0,0,72,24,1256,818,658,160,419,0,0,19,114,83,203,103600,6,2006,233,23973,18,42875,1531,505,5,1156,1125,1048,193,31,073,967600
"Census Tract 9563, Grant County, Nebraska",1400000US31075956300,671,47.3,669,0,0,0,0,13,0,395,292,187,105,265,10,11,0,13,40,191,44700,2,653,102,20677,0,39531,535,129,6,390,388,343,63,31,075,956300
"Census Tract 9709, Greeley County, Nebraska",1400000US31077970900,2530,41.2,2515,10,1,0,0,26,0,1260,1024,831,193,489,15,0,15,94,47,318,55500,5,2483,321,22121,5,42396,2258,246,15,1306,1296,1181,203,31,077,970900
"Census Tract 1, Hall County, Nebraska",1400000US31079000100,2449,42.2,2433,8,0,0,0,112,8,1008,901,696,205,553,0,0,59,9,166,319,118800,0,2433,191,25758,19,63750,2099,308,3,1451,1410,1221,229,31,079,000100
"Census Tract 2, Hall County, Nebraska",1400000US31079000200,5261,26.8,4507,0,175,0,0,3064,519,1705,1581,1090,491,1824,0,0,0,116,647,1061,92100,0,5261,867,15302,0,42696,2644,735,87,3186,1583,2513,63,31,079,000200
"Census Tract 3, Hall County, Nebraska",1400000US31079000300,6256,31.5,5623,17,61,12,0,1796,484,2313,2294,1462,832,1719,0,0,13,73,488,1145,86100,0,6102,649,17999,0,45896,3727,1655,40,3778,2730,3048,357,31,079,000300
"Census Tract 4, Hall County, Nebraska",1400000US31079000400,5471,39.5,5099,76,0,42,0,959,187,2320,2099,1431,668,1313,0,0,14,60,129,1110,106000,0,5185,527,22860,19,44556,4528,767,18,3204,2975,2776,396,31,079,000400
"Census Tract 5, Hall County, Nebraska",1400000US31079000500,4441,39.9,4310,0,0,116,0,351,15,1733,1703,1384,319,502,0,0,50,12,95,345,160100,0,4441,91,29676,40,69159,3432,808,9,2647,2444,2381,968,31,079,000500
"Census Tract 6, Hall County, Nebraska",1400000US31079000600,4275,37.0,3904,61,18,71,0,760,144,1760,1579,1172,407,867,0,0,72,16,252,527,145200,0,4250,451,31633,81,60282,2970,870,35,2611,2272,2233,437,31,079,000600
"Census Tract 7, Hall County, Nebraska",1400000US31079000700,4346,36.8,3807,298,29,33,0,519,118,2091,1926,891,1035,1993,0,18,8,104,324,1539,100100,0,4099,442,20898,0,34198,3135,767,35,2447,2211,2118,189,31,079,000700
"Census Tract 8, Hall County, Nebraska",1400000US31079000800,2866,41.1,2755,0,30,0,0,340,51,1323,1251,879,372,655,0,0,0,154,109,392,125100,0,2840,107,26639,38,43750,2314,491,31,1577,1527,1462,367,31,079,000800
"Census Tract 9, Hall County, Nebraska",1400000US31079000900,5245,31.2,4768,133,0,0,0,1771,263,2075,1975,869,1106,2625,0,18,18,106,249,2234,92800,0,5245,1012,17415,0,39206,2865,1265,42,3286,2278,2762,434,31,079,000900
"Census Tract 10, Hall County, Nebraska",1400000US31079001000,4495,35.2,3696,213,14,160,0,1339,345,1850,1722,1192,530,1371,0,0,21,81,21,1248,107300,12,4258,860,25460,51,46154,2560,1040,8,2897,2144,2536,358,31,079,001000
"Census Tract 11, Hall County, Nebraska",1400000US31079001100,4196,31.2,3610,273,158,78,0,1217,8,1599,1526,953,573,1840,0,0,12,46,330,1452,86600,0,4035,905,17608,0,43029,2352,1124,0,2399,1810,2041,193,31,079,001100
"Census Tract 12, Hall County, Nebraska",1400000US31079001200,3558,47.5,3399,45,0,0,0,223,39,1617,1556,1041,515,1023,0,12,12,77,66,856,177000,0,3437,274,37259,111,48594,2404,1097,0,1988,1867,1727,639,31,079,001200
"Census Tract 13, Hall County, Nebraska",1400000US31079001300,2799,39.8,2715,23,0,31,0,154,17,1179,1089,845,244,596,6,3,23,32,69,463,121900,6,2791,227,27578,23,57261,2247,423,37,1740,1641,1575,367,31,079,001300
"Census Tract 14, Hall County, Nebraska",1400000US31079001400,2090,39.0,1951,68,0,0,0,174,29,844,773,627,146,485,0,5,4,3,129,344,112900,2,2038,111,24093,15,56118,1629,370,7,1146,1069,1006,263,31,079,001400
"Census Tract 9691, Hamilton County, Nebraska",1400000US31081969100,1898,47.3,1877,0,0,2,0,36,11,876,740,667,73,238,26,8,19,16,43,126,115800,0,1898,86,25656,10,54375,1567,318,6,1140,1106,1062,259,31,081,969100
"Census Tract 9692, Hamilton County, Nebraska",1400000US31081969200,2568,42.3,2540,2,2,0,0,48,13,1101,919,807,112,414,0,6,23,21,163,201,110400,0,2557,214,27461,39,55884,2009,509,19,1576,1558,1444,302,31,081,969200
"Census Tract 9693, Hamilton County, Nebraska",1400000US31081969300,4669,39.1,4574,13,4,0,0,88,3,1977,1737,1220,517,1149,0,0,51,168,176,754,104500,0,4520,445,24528,33,54675,3569,1040,17,2523,2443,2201,575,31,081,969300
"Census Tract 9642, Harlan County, Nebraska",1400000US31083964200,3439,48.3,3379,7,23,0,0,34,17,2375,1525,1248,277,584,0,0,24,98,91,371,67500,0,3369,348,23404,19,45396,2383,1032,6,1899,1871,1744,370,31,083,964200
"Census Tract 9615, Hayes County, Nebraska",1400000US31085961500,979,46.5,960,5,0,8,0,19,0,516,443,311,132,327,0,0,0,36,59,232,70300,0,979,103,24219,12,45536,674,268,6,558,538,497,73,31,085,961500
"Census Tract 9627, Hitchcock County, Nebraska",1400000US31087962700,2910,48.5,2866,4,11,4,0,62,11,1764,1350,999,351,741,42,10,13,72,147,457,50200,0,2828,375,21536,1,36920,1943,935,7,1640,1606,1475,197,31,087,962700
"Census Tract 9740, Holt County, Nebraska",1400000US31089974000,1531,48.3,1523,0,3,4,0,14,0,827,604,459,145,384,21,4,37,114,42,166,128800,0,1493,130,26383,18,52429,1299,222,0,878,863,742,156,31,089,974000
"Census Tract 9741, Holt County, Nebraska",1400000US31089974100,2760,46.5,2733,17,1,0,0,6,6,1405,1130,925,205,495,5,50,75,37,100,228,71600,16,2760,250,21815,13,42162,2381,340,9,1520,1492,1357,269,31,089,974100
"Census Tract 9742, Holt County, Nebraska",1400000US31089974200,1949,42.4,1948,0,1,0,0,0,0,906,717,541,176,433,0,10,17,23,99,284,87600,0,1900,164,22978,14,50230,1490,437,22,1098,1092,967,227,31,089,974200
"Census Tract 9743, Holt County, Nebraska",1400000US31089974300,4197,46.1,3939,1,46,0,0,240,147,2090,1818,1319,499,901,22,33,20,61,273,492,87900,25,4125,382,23500,47,43382,3216,839,6,2316,2212,2139,404,31,089,974300
"Census Tract 9567, Hooker County, Nebraska",1400000US31091956700,718,49.8,711,0,0,6,0,0,0,434,329,273,56,102,0,0,0,2,27,73,64500,0,694,83,23553,6,39125,522,173,13,377,377,352,136,31,091,956700
"Census Tract 9705, Howard County, Nebraska",1400000US31093970500,1757,42.8,1742,0,4,0,0,56,11,765,676,531,145,367,5,43,0,53,83,183,102600,0,1757,108,22153,4,48942,1529,198,5,1036,1009,927,120,31,093,970500
"Census Tract 9706, Howard County, Nebraska",1400000US31093970600,4541,43.2,4450,33,33,6,0,53,3,2179,1965,1515,450,877,6,3,13,74,222,559,88800,0,4495,554,23304,21,44368,3865,653,7,2559,2498,2280,418,31,093,970600
"Census Tract 9636, Jefferson County, Nebraska",1400000US31095963600,3246,46.7,3220,0,0,0,0,8,6,1578,1376,1192,184,382,3,39,18,99,97,126,87800,15,3246,227,25640,22,49839,2684,559,0,1877,1854,1703,306,31,095,963600
"Census Tract 9637, Jefferson County, Nebraska",1400000US31095963700,3119,48.7,3052,0,0,58,0,148,0,1590,1314,1062,252,634,0,9,14,0,177,434,68900,0,3009,328,23002,13,42561,2258,822,6,1646,1605,1491,301,31,095,963700
"Census Tract 9638, Jefferson County, Nebraska",1400000US31095963800,1254,34.4,1207,5,42,0,0,20,0,757,543,360,183,346,0,0,6,28,166,146,31900,0,1221,265,20263,0,27875,900,353,0,761,753,623,32,31,095,963800
"Census Tract 9675, Johnson County, Nebraska",1400000US31097967500,2118,39.2,2081,0,3,23,0,10,4,1004,929,714,215,434,13,0,0,46,148,227,74100,0,2115,194,24442,8,52757,1748,342,5,1306,1289,1153,180,31,097,967500
"Census Tract 9676, Johnson County, Nebraska",1400000US31097967600,3082,45.2,2720,276,13,4,0,409,66,1186,1055,814,241,486,13,5,72,33,98,265,85000,0,2244,362,16382,0,39792,2161,681,43,1989,1722,1824,151,31,097,967600
"Census Tract 9666, Kearney County, Nebraska",1400000US31099966600,3935,41.7,3855,13,3,29,0,155,27,1605,1441,1186,255,740,4,32,44,83,119,458,116700,11,3895,206,25736,11,58348,3120,725,17,2252,2206,2039,534,31,099,966600
"Census Tract 9667, Kearney County, Nebraska",1400000US31099966700,2613,44.9,2555,1,9,0,0,67,0,1287,1175,876,299,614,0,16,0,11,193,394,85500,0,2505,190,30017,32,49554,1915,642,12,1546,1481,1356,351,31,099,966700
"Census Tract 1, Keith County, Nebraska",1400000US31101000100,1641,33.8,1593,15,2,0,0,187,2,806,698,404,294,668,0,0,0,41,21,606,67300,0,1592,210,20834,0,39853,940,578,6,1094,957,873,148,31,101,000100
"Census Tract 2, Keith County, Nebraska",1400000US31101000200,3111,49.6,3002,0,3,8,16,69,20,1659,1485,1170,315,589,0,0,1,29,50,509,98800,0,3040,326,30365,58,43472,1919,1175,9,1647,1632,1533,413,31,101,000200
"Census Tract 3, Keith County, Nebraska",1400000US31101000300,3590,48.8,3502,9,8,23,0,176,27,2978,1628,1236,392,972,0,3,23,181,164,601,89300,0,3560,321,25608,26,43188,2301,1169,29,2038,1964,1901,436,31,101,000300
"Census Tract 9754, Keya Paha County, Nebraska",1400000US31103975400,763,54.1,760,0,0,0,0,0,0,532,361,296,65,122,16,7,7,0,44,48,68000,17,763,123,22192,2,38125,515,248,0,392,390,370,63,31,103,975400
"Census Tract 9545, Kimball County, Nebraska",1400000US31105954500,3794,45.6,3621,9,49,17,0,213,41,1966,1727,1204,523,1057,0,5,53,44,70,885,76800,17,3726,418,24564,17,43191,1972,1686,37,2091,1974,1897,441,31,105,954500
"Census Tract 9762, Knox County, Nebraska",1400000US31107976200,3191,48.0,3110,22,32,0,0,47,6,1780,1395,1141,254,512,15,0,58,119,57,263,61400,0,3061,430,20890,13,37853,2494,656,27,1653,1599,1521,312,31,107,976200
"Census Tract 9763, Knox County, Nebraska",1400000US31107976300,2415,47.3,2351,1,27,14,0,7,0,1266,1107,815,292,618,0,40,39,74,66,399,53900,15,2326,288,23473,24,38665,1678,721,4,1229,1213,1132,288,31,107,976300
"Census Tract 9764, Knox County, Nebraska",1400000US31107976400,3101,44.3,2332,36,610,0,0,90,54,1742,1332,884,448,1079,5,97,22,168,201,586,95300,10,3056,510,21115,23,40769,1454,1605,0,1761,1691,1514,268,31,107,976400
"Census Tract 1, Lancaster County, Nebraska",1400000US31109000100,3601,32.1,3358,88,31,0,0,90,8,1730,1647,905,742,1585,0,0,24,67,343,1151,90900,0,3570,818,16854,0,28860,2593,957,16,2339,2295,1780,297,31,109,000100
"Census Tract 2.01, Lancaster County, Nebraska",1400000US31109000201,4542,40.2,4306,89,0,24,0,108,11,2154,2043,1460,583,970,0,0,0,21,187,762,111900,0,4511,279,26705,13,50951,3414,1062,20,2842,2758,2568,508,31,109,000201
"Census Tract 2.02, Lancaster County, Nebraska",1400000US31109000202,4190,23.2,3808,157,13,109,0,201,5,1786,1655,557,1098,2136,0,0,26,318,145,1647,98700,0,3291,979,14456,0,31630,3064,920,10,3445,3191,1587,191,31,109,000202
"Census Tract 3, Lancaster County, Nebraska",1400000US31109000300,3208,29.4,2834,122,26,69,0,391,0,1745,1549,514,1035,2104,0,0,111,144,161,1688,95700,0,3198,937,15713,0,27269,2393,734,0,2150,2118,1551,190,31,109,000300
"Census Tract 4, Lancaster County, Nebraska",1400000US31109000400,5203,24.9,3487,586,115,453,0,776,167,2171,1900,894,1006,2890,32,9,77,197,235,2340,84000,0,5162,2044,12056,0,26875,3200,1062,0,3451,2417,2264,444,31,109,000400
"Census Tract 5, Lancaster County, Nebraska",1400000US31109000500,1798,23.0,1636,93,9,0,0,46,0,734,651,183,468,1135,0,0,0,6,40,1089,75000,0,1724,946,12668,0,19886,779,903,15,1582,1487,582,94,31,109,000500
"Census Tract 6, Lancaster County, Nebraska",1400000US31109000600,6310,19.4,5707,340,5,201,0,394,27,102,102,4,98,157,0,0,0,9,18,130,-666666666,0,169,150,4039,0,7333,4124,1859,46,6299,5863,122,77,31,109,000600
"Census Tract 7, Lancaster County, Nebraska",1400000US31109000700,2523,30.0,1112,422,78,844,0,213,21,1192,1049,226,823,1695,0,0,0,37,105,1553,118600,0,2440,826,14428,0,27900,654,479,8,2049,875,1446,744,31,109,000700
"Census Tract 8, Lancaster County, Nebraska",1400000US31109000800,3497,24.7,2536,376,35,194,0,628,87,1464,1269,544,725,1983,0,0,8,65,295,1615,91100,0,3486,855,16515,9,39950,1975,978,0,2389,1852,1637,258,31,109,000800
"Census Tract 9, Lancaster County, Nebraska",1400000US31109000900,3738,27.1,3279,8,8,381,0,109,34,1760,1678,652,1026,1935,24,0,13,18,180,1700,113400,0,3323,684,21595,0,36875,2333,859,20,2978,2402,1917,1133,31,109,000900
"Census Tract 10.01, Lancaster County, Nebraska",1400000US31109001001,2641,41.0,2398,75,54,72,0,424,0,1268,1172,925,247,592,35,0,46,110,0,401,117000,0,2641,196,23193,0,46923,1930,520,0,1622,1482,1419,334,31,109,001001
"Census Tract 10.02, Lancaster County, Nebraska",1400000US31109001002,1542,27.0,1506,0,0,0,0,0,0,968,907,186,721,1129,15,0,0,27,97,990,131000,0,1504,333,22982,0,31127,1098,403,0,1124,1015,496,144,31,109,001002
"Census Tract 10.03, Lancaster County, Nebraska",1400000US31109001003,3215,29.2,2809,73,20,54,0,389,124,1724,1543,594,949,2103,0,0,0,67,361,1675,110100,28,3128,411,20452,0,39045,2215,830,17,2132,1938,1320,234,31,109,001003
"Census Tract 11.01, Lancaster County, Nebraska",1400000US31109001101,4516,39.7,4278,55,22,161,0,110,0,1784,1784,1522,262,452,0,0,0,35,21,396,164800,0,4516,202,31102,52,68617,3544,789,76,2924,2748,2578,1108,31,109,001101
"Census Tract 11.02, Lancaster County, Nebraska",1400000US31109001102,3446,38.9,3330,0,0,98,0,90,0,1459,1418,1243,175,340,0,0,0,0,99,241,128900,0,3446,219,26709,0,56273,2621,704,69,1924,1839,1663,660,31,109,001102
"Census Tract 12, Lancaster County, Nebraska",1400000US31109001200,6318,32.8,5767,183,0,73,0,80,20,2628,2476,1870,606,1606,0,0,0,13,276,1317,121400,0,6317,377,23029,0,53516,4801,1274,16,3767,3537,3019,797,31,109,001200
"Census Tract 13.01, Lancaster County, Nebraska",1400000US31109001301,3283,54.7,3196,0,8,1,5,93,8,1808,1661,1061,600,869,10,0,20,98,262,479,165900,0,3275,133,36434,77,52226,2220,1007,10,1623,1546,1430,709,31,109,001301
"Census Tract 13.02, Lancaster County, Nebraska",1400000US31109001302,2880,52.0,2857,8,0,0,0,25,15,1315,1250,1141,109,281,0,0,0,0,147,134,153900,0,2880,33,36312,63,72083,2158,682,0,1592,1519,1474,662,31,109,001302
"Census Tract 14, Lancaster County, Nebraska",1400000US31109001400,4812,35.5,4575,79,17,43,0,354,0,2259,2116,1315,801,1634,0,0,10,58,168,1398,132200,0,4642,605,26756,73,43167,3405,1021,110,2992,2751,2392,941,31,109,001400
"Census Tract 15, Lancaster County, Nebraska",1400000US31109001500,4206,34.9,3852,124,0,175,0,52,0,2065,1835,1230,605,1207,0,0,0,90,29,1088,119700,0,3957,492,24818,10,48029,2788,1148,23,2487,2315,2135,677,31,109,001500
"Census Tract 16, Lancaster County, Nebraska",1400000US31109001600,5712,32.2,5187,299,42,77,0,215,37,2733,2536,1565,971,1983,0,0,17,285,104,1577,126000,0,5667,990,26080,29,51169,4120,1320,0,3932,3664,3137,1456,31,109,001600
"Census Tract 17, Lancaster County, Nebraska",1400000US31109001700,5208,30.8,3905,578,94,463,0,912,61,3042,2677,413,2264,3962,0,39,66,195,370,3292,121500,0,5054,1910,16666,25,21760,2310,1722,109,3454,2500,2839,961,31,109,001700
"Census Tract 18, Lancaster County, Nebraska",1400000US31109001800,1666,31.9,1299,16,0,116,0,289,137,969,839,145,694,1223,0,0,17,65,186,955,86300,0,1596,483,13868,0,23002,858,470,0,1197,878,986,98,31,109,001800
"Census Tract 19, Lancaster County, Nebraska",1400000US31109001900,945,24.1,766,69,0,84,0,34,7,559,394,55,339,486,0,0,0,24,16,446,132300,0,580,222,17664,7,23030,597,240,0,875,731,352,153,31,109,001900
"Census Tract 20.01, Lancaster County, Nebraska",1400000US31109002001,2678,26.5,2358,284,0,21,0,390,0,1765,1502,169,1333,2411,0,0,23,69,212,2107,108500,0,2678,1540,14838,0,21516,1456,861,0,2068,1686,1379,488,31,109,002001
"Census Tract 20.02, Lancaster County, Nebraska",1400000US31109002002,2864,28.1,2101,227,33,343,0,654,47,1719,1522,76,1446,2456,0,59,56,99,339,1903,82700,0,2625,1128,13680,0,19115,1328,774,39,2272,1482,1582,355,31,109,002002
"Census Tract 21, Lancaster County, Nebraska",1400000US31109002100,1959,33.4,1690,95,18,41,0,471,27,930,837,337,500,1219,0,0,15,209,23,972,85900,0,1805,477,16360,0,33322,1161,587,19,1361,1032,1124,180,31,109,002100
"Census Tract 22, Lancaster County, Nebraska",1400000US31109002200,5417,32.3,4184,307,88,372,28,581,216,2614,2337,1110,1227,2500,12,0,38,77,521,1852,99200,0,5164,875,18518,19,32325,3469,1220,12,3527,3041,2829,450,31,109,002200
"Census Tract 23, Lancaster County, Nebraska",1400000US31109002300,5695,32.1,5142,97,109,83,0,131,15,2605,2543,1296,1247,2747,0,40,32,206,239,2230,117800,0,5623,825,26131,48,41051,4011,1472,63,3883,3743,3235,1218,31,109,002300
"Census Tract 24, Lancaster County, Nebraska",1400000US31109002400,3143,42.8,3016,57,0,5,0,116,31,1272,1231,1056,175,382,0,0,9,0,40,333,189500,6,3047,172,39404,124,94712,2101,943,25,2057,1911,1828,1190,31,109,002400
