NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 7, Garfield County, Oklahoma",1400000US40047000700,5746,31.8,3762,188,71,36,219,1541,1294,2755,2081,1255,826,2420,35,0,0,458,304,1623,40300,0,5714,1887,13825,0,29742,3567,1170,26,3480,2466,2869,82,40,047,000700
"Census Tract 11, Garfield County, Oklahoma",1400000US40047001100,3377,44.2,3087,87,52,22,46,102,22,1511,1303,1125,178,517,0,0,18,90,46,363,97600,3,3377,350,28185,51,57734,2320,957,39,2065,2010,1921,448,40,047,001100
"Census Tract 12, Garfield County, Oklahoma",1400000US40047001200,3683,38.6,3358,37,70,10,7,139,85,1771,1494,1122,372,946,17,7,39,46,139,698,71400,0,3683,432,22144,7,48065,2651,954,34,2205,2165,1957,402,40,047,001200
"Census Tract 13, Garfield County, Oklahoma",1400000US40047001300,7540,50.2,7097,56,103,105,0,124,16,3574,3380,2984,396,794,0,0,59,51,144,540,157800,0,7436,446,39125,220,66604,4471,2912,32,4405,4302,3895,1964,40,047,001300
"Census Tract 14.01, Garfield County, Oklahoma",1400000US40047001401,3331,34.9,3102,29,85,0,72,78,0,1612,1327,739,588,1191,0,0,0,81,55,1055,77000,0,3331,207,25116,37,44292,2084,1080,73,1928,1830,1580,437,40,047,001401
"Census Tract 14.02, Garfield County, Oklahoma",1400000US40047001402,4713,38.6,3949,25,228,78,20,461,219,2070,2054,1284,770,1575,0,0,0,156,114,1305,112400,0,4609,424,28267,14,58407,3064,1383,135,2782,2587,2476,700,40,047,001402
"Census Tract 15, Garfield County, Oklahoma",1400000US40047001500,7091,29.6,5820,278,213,22,157,950,345,2736,2606,1681,925,2549,0,52,58,198,471,1770,58900,0,6751,1479,16011,10,32764,4489,1912,25,4058,3456,3244,583,40,047,001500
"Census Tract 16.01, Garfield County, Oklahoma",1400000US40047001601,4896,41.7,4317,48,165,22,22,373,156,2568,2167,1344,823,1529,0,0,35,61,106,1327,110900,11,4848,499,27798,54,43791,2853,1788,59,2881,2632,2429,773,40,047,001601
"Census Tract 16.02, Garfield County, Oklahoma",1400000US40047001602,3931,32.6,3688,123,62,0,4,59,16,1639,1574,910,664,1825,0,0,19,0,327,1479,86100,3,3648,373,25344,8,46337,1871,1819,126,2589,2472,2015,727,40,047,001602
"Census Tract 6811, Garvin County, Oklahoma",1400000US40049681100,3090,40.3,2608,28,321,30,0,20,3,1468,1132,840,292,814,22,0,41,38,190,523,79700,0,3065,537,17734,0,33654,2220,805,6,1799,1748,1625,316,40,049,681100
"Census Tract 6812, Garvin County, Oklahoma",1400000US40049681200,3547,36.8,3262,6,145,0,0,476,16,1541,1221,976,245,656,0,0,0,143,96,417,91300,0,3547,533,19874,4,44840,2474,874,6,2178,1985,1864,407,40,049,681200
"Census Tract 6813, Garvin County, Oklahoma",1400000US40049681300,3280,38.9,2767,196,166,0,0,257,42,1511,1178,749,429,1054,0,0,0,66,303,685,65600,0,3122,605,19287,13,39068,2121,1013,54,2014,1873,1682,194,40,049,681300
"Census Tract 6814, Garvin County, Oklahoma",1400000US40049681400,5061,43.9,4172,154,452,0,0,759,48,2141,1694,1212,482,1157,0,0,0,144,178,835,93000,0,4875,670,20100,40,37270,3421,1193,5,2748,2295,2502,425,40,049,681400
"Census Tract 6815, Garvin County, Oklahoma",1400000US40049681500,2913,35.7,2384,301,179,0,0,41,0,1355,1092,776,316,925,19,0,10,47,226,623,70000,0,2871,497,19189,22,37700,2114,789,0,1714,1714,1426,184,40,049,681500
"Census Tract 6816, Garvin County, Oklahoma",1400000US40049681600,2024,41.7,1730,0,178,0,0,32,3,943,737,596,141,341,0,0,0,39,76,226,65700,0,1997,216,16869,0,33933,1616,396,8,1188,1162,929,124,40,049,681600
"Census Tract 6817, Garvin County, Oklahoma",1400000US40049681700,1743,37.5,1438,0,305,0,0,0,0,818,680,621,59,136,0,0,0,17,71,48,89900,9,1743,120,32197,46,47929,1613,130,0,997,990,908,110,40,049,681700
"Census Tract 6818, Garvin County, Oklahoma",1400000US40049681800,2976,38.1,2547,0,304,0,0,74,13,1647,1232,971,261,671,0,0,0,46,239,386,73600,0,2929,451,26230,51,41167,2264,674,5,1736,1692,1573,233,40,049,681800
"Census Tract 6819, Garvin County, Oklahoma",1400000US40049681900,2864,44.0,2362,48,406,0,0,25,0,1410,1140,945,195,413,0,5,26,26,51,305,73400,19,2851,421,22647,10,37972,2195,643,11,1680,1666,1503,240,40,049,681900
"Census Tract 1, Grady County, Oklahoma",1400000US40051000100,1764,29.8,1552,21,93,5,0,161,67,651,552,265,287,949,0,0,0,131,123,695,33800,0,1753,770,11001,0,24510,1233,473,0,1052,915,879,55,40,051,000100
"Census Tract 4, Grady County, Oklahoma",1400000US40051000400,3116,37.9,2595,34,109,0,0,309,122,1483,1344,824,520,1121,0,0,12,57,50,1002,60300,0,3030,493,20043,19,29848,2246,765,16,1838,1709,1438,261,40,051,000400
"Census Tract 5, Grady County, Oklahoma",1400000US40051000500,6017,42.1,5074,117,266,37,0,357,100,2795,2557,1742,815,1577,0,19,28,63,64,1403,108200,0,5716,748,24625,23,42290,4149,1729,18,3637,3493,2834,790,40,051,000500
"Census Tract 6, Grady County, Oklahoma",1400000US40051000600,5375,41.4,4544,137,305,55,0,262,62,2298,2044,1777,267,702,19,23,3,16,114,527,86200,24,5293,580,24018,41,47717,3909,1355,8,3190,3130,2746,489,40,051,000600
"Census Tract 7, Grady County, Oklahoma",1400000US40051000700,6960,41.4,6243,9,294,7,25,253,88,3552,2792,2302,490,1350,2,0,37,102,173,1036,68900,0,6932,1113,19751,15,39836,5089,1740,52,4231,4122,3668,424,40,051,000700
"Census Tract 8, Grady County, Oklahoma",1400000US40051000800,6579,37.8,5882,19,480,4,0,165,41,2651,2374,2031,343,991,4,5,60,28,346,548,133600,22,6579,606,25031,24,63352,4475,1924,40,4083,3998,3563,737,40,051,000800
"Census Tract 9.01, Grady County, Oklahoma",1400000US40051000901,2688,37.3,2237,0,147,8,0,189,117,1103,1023,789,234,505,3,0,14,16,35,437,83400,0,2688,332,21625,5,48919,2116,486,0,1617,1539,1373,231,40,051,000901
"Census Tract 9.02, Grady County, Oklahoma",1400000US40051000902,5832,33.3,4955,0,544,13,0,231,164,2176,2064,1687,377,1086,0,0,0,97,190,799,136200,0,5766,675,23833,54,57585,4218,1457,48,3545,3327,2971,607,40,051,000902
"Census Tract 9.03, Grady County, Oklahoma",1400000US40051000903,9606,38.8,8710,0,437,33,0,320,173,3497,3436,3094,342,1125,0,0,0,71,38,1016,161000,0,9606,1067,26231,52,67561,6510,2809,95,6053,5825,5440,971,40,051,000903
"Census Tract 10, Grady County, Oklahoma",1400000US40051001000,4125,35.8,2864,840,68,29,0,198,58,1826,1460,779,681,1903,24,0,0,48,222,1609,70700,0,3824,922,15969,19,34643,2885,1103,21,2706,2576,2318,311,40,051,001000
"Census Tract 9564, Grant County, Oklahoma",1400000US40053956400,1551,39.5,1460,0,12,18,0,91,19,800,651,503,148,335,0,10,0,30,40,255,66500,0,1551,197,22937,7,40446,994,535,0,899,877,851,210,40,053,956400
"Census Tract 9565, Grant County, Oklahoma",1400000US40053956500,3018,47.8,2813,23,53,7,0,58,6,1699,1248,960,288,765,21,12,35,56,118,523,56400,10,2902,319,23685,29,42609,2040,951,12,1663,1592,1399,320,40,053,956500
"Census Tract 9671, Greer County, Oklahoma",1400000US40055967100,2647,36.8,1848,463,93,1,3,223,179,851,690,498,192,386,0,4,0,56,121,205,57900,0,1544,227,13055,3,41250,1592,974,43,1921,1726,1713,131,40,055,967100
"Census Tract 9672, Greer County, Oklahoma",1400000US40055967200,3547,45.0,3189,63,69,0,0,356,128,1890,1531,1052,479,1074,4,6,168,74,103,719,60900,0,3388,317,17856,0,37118,2187,1330,30,2027,1859,1727,348,40,055,967200
"Census Tract 9678, Harmon County, Oklahoma",1400000US40057967800,2873,41.6,2029,240,70,0,0,709,399,1557,1159,809,350,838,7,37,22,32,187,553,44800,0,2689,822,19022,21,31211,1727,1076,16,1678,1319,1502,280,40,057,967800
"Census Tract 9521, Harper County, Oklahoma",1400000US40059952100,1665,44.2,1542,1,2,0,0,374,39,888,723,578,145,343,0,0,0,46,36,261,67700,8,1596,225,26182,7,47153,1009,451,14,938,770,889,147,40,059,952100
"Census Tract 9522, Harper County, Oklahoma",1400000US40059952200,1976,40.4,1917,0,17,16,0,207,0,1017,819,652,167,426,0,0,23,10,0,393,66000,0,1976,190,21996,28,39183,1179,630,3,1120,977,931,165,40,059,952200
"Census Tract 2791, Haskell County, Oklahoma",1400000US40061279100,2077,33.9,1618,0,176,0,0,3,0,931,769,576,193,445,0,0,0,38,163,244,92600,0,2077,360,14589,13,26662,1387,690,0,1160,1150,1006,93,40,061,279100
"Census Tract 2792, Haskell County, Oklahoma",1400000US40061279200,4040,39.6,2802,68,468,62,0,160,153,1867,1508,1032,476,1301,0,18,5,52,205,1021,79000,0,3924,464,19782,13,36724,2564,1226,25,2374,2225,2026,302,40,061,279200
"Census Tract 2793, Haskell County, Oklahoma",1400000US40061279300,3412,49.1,2650,48,262,0,2,183,46,2001,1408,1125,283,630,20,0,34,67,159,350,68200,12,3412,361,20873,29,36750,2594,790,6,1811,1776,1512,239,40,061,279300
"Census Tract 2794, Haskell County, Oklahoma",1400000US40061279400,3148,34.5,2317,1,555,0,0,53,0,1197,1049,898,151,407,0,0,13,74,31,289,80000,4,3109,401,19470,55,45189,2022,1118,0,1866,1807,1665,170,40,061,279400
"Census Tract 4846, Hughes County, Oklahoma",1400000US40063484600,2416,45.6,1515,75,636,0,0,47,11,1361,1098,795,303,708,0,0,28,57,116,507,50100,0,2346,647,16009,3,26111,1814,602,0,1373,1287,1200,130,40,063,484600
"Census Tract 4847, Hughes County, Oklahoma",1400000US40063484700,2870,41.0,2185,0,264,0,0,5,4,1352,1234,987,247,500,12,31,18,110,55,274,89200,0,2870,328,27442,57,43333,2284,560,20,1669,1590,1456,180,40,063,484700
"Census Tract 4848, Hughes County, Oklahoma",1400000US40063484800,3621,35.3,2234,601,384,0,0,217,106,1072,867,597,270,644,0,0,54,83,64,443,37600,0,2195,790,9068,7,24734,2745,825,0,2376,2231,1997,139,40,063,484800
"Census Tract 4849, Hughes County, Oklahoma",1400000US40063484900,2286,38.7,1548,35,457,0,0,221,119,1181,954,710,244,530,0,0,0,18,78,434,61600,0,2189,682,21920,18,30165,1685,438,0,1383,1237,1173,221,40,063,484900
"Census Tract 4850, Hughes County, Oklahoma",1400000US40063485000,2493,42.0,1906,8,349,0,0,28,13,1211,1002,853,149,466,3,0,4,72,141,246,70900,0,2493,366,23073,28,51892,1906,576,11,1487,1454,1332,219,40,063,485000
"Census Tract 9681, Jackson County, Oklahoma",1400000US40065968100,2434,42.1,2331,5,40,11,0,195,0,1127,1003,877,126,358,30,0,15,18,27,268,102000,0,2434,233,25985,14,57650,1361,982,41,1454,1387,1352,284,40,065,968100
"Census Tract 9682, Jackson County, Oklahoma",1400000US40065968200,1576,39.0,1384,8,17,6,0,148,27,728,631,516,115,305,3,0,0,0,67,235,80400,0,1573,289,20631,0,43578,994,547,0,924,850,821,159,40,065,968200
"Census Tract 9683, Jackson County, Oklahoma",1400000US40065968300,2016,40.5,1645,13,46,0,0,440,108,1076,892,707,185,310,3,0,32,33,5,237,62100,11,1984,390,23923,41,33750,1265,705,9,1067,919,878,227,40,065,968300
"Census Tract 9684, Jackson County, Oklahoma",1400000US40065968400,5424,40.2,4753,70,27,30,0,546,172,2367,2222,1850,372,686,0,0,0,26,92,568,158500,0,5254,201,30798,42,68190,2470,2562,217,3271,2996,2831,1063,40,065,968400
"Census Tract 9685, Jackson County, Oklahoma",1400000US40065968500,4346,27.0,3497,260,36,203,0,445,92,1677,1469,685,784,2212,0,0,8,0,178,2026,124900,9,3859,375,22069,14,51690,1194,2648,153,2715,2247,1981,705,40,065,968500
"Census Tract 9686, Jackson County, Oklahoma",1400000US40065968600,4370,30.4,2732,642,41,82,0,1531,467,2182,1803,857,946,2425,32,0,36,180,551,1626,44500,0,4267,1565,14805,0,26792,2100,1920,27,2669,1912,2099,213,40,065,968600
"Census Tract 9687, Jackson County, Oklahoma",1400000US40065968700,2509,33.5,1579,311,14,3,0,1150,364,1101,937,506,431,945,3,0,0,51,207,684,35700,0,2244,932,11627,0,25133,1159,804,42,1619,1031,1402,86,40,065,968700
"Census Tract 9688, Jackson County, Oklahoma",1400000US40065968800,3636,32.1,2596,457,59,0,41,953,249,1837,1513,631,882,2146,0,8,14,184,234,1706,56500,0,3556,765,16018,0,32520,2082,1312,35,2252,1932,1736,173,40,065,968800
"Census Tract 3716, Jefferson County, Oklahoma",1400000US40067371600,2150,41.7,1757,2,275,0,0,77,57,1014,815,627,188,437,3,0,19,97,56,262,74900,0,2092,379,20653,9,38098,1546,540,0,1301,1241,1094,166,40,067,371600
"Census Tract 3717, Jefferson County, Oklahoma",1400000US40067371700,1818,38.1,1598,7,35,0,0,178,67,1006,646,485,161,424,0,9,20,45,33,317,56400,0,1766,230,16654,1,35283,806,953,4,930,851,819,90,40,067,371700
"Census Tract 3718, Jefferson County, Oklahoma",1400000US40067371800,2486,44.3,2140,77,88,0,0,245,58,1360,993,760,233,621,0,5,2,26,31,557,52200,0,2329,532,17248,4,31451,1569,880,0,1441,1363,1258,133,40,067,371800
"Census Tract 6601.98, Johnston County, Oklahoma",1400000US40069660198,3209,38.3,2264,7,174,0,0,146,107,1571,1274,1037,237,569,2,2,0,15,52,498,66600,6,3204,513,20882,11,40714,1822,1297,0,1948,1826,1735,388,40,069,660198
"Census Tract 6602, Johnston County, Oklahoma",1400000US40069660200,5035,37.0,3651,107,343,73,0,158,8,2336,2050,1338,712,1763,3,0,0,9,236,1515,76700,0,4631,1239,21562,19,32330,3660,1176,27,2877,2767,2201,516,40,069,660200
"Census Tract 6603, Johnston County, Oklahoma",1400000US40069660300,2663,43.0,2058,0,58,0,0,127,46,1212,1030,781,249,539,0,14,13,105,95,312,62200,2,2663,620,17199,0,37216,1910,712,10,1623,1577,1449,184,40,069,660300
"Census Tract 1, Kay County, Oklahoma",1400000US40071000100,5670,33.7,4300,318,622,22,0,394,197,2585,2268,1251,1017,2697,0,0,26,95,544,2032,59300,0,5602,1437,16833,14,33505,3581,1845,29,3314,2974,2731,340,40,071,000100
"Census Tract 2.01, Kay County, Oklahoma",1400000US40071000201,3309,38.8,2651,55,157,33,0,228,118,1616,1462,929,533,1218,7,30,9,81,80,1011,80900,0,3294,483,24536,24,46786,2197,1046,11,2015,1915,1781,506,40,071,000201
"Census Tract 2.02, Kay County, Oklahoma",1400000US40071000202,5238,39.7,4424,118,269,34,0,244,63,2315,2139,1328,811,1834,0,0,0,95,181,1558,92700,0,5168,880,21650,23,42560,3209,1868,29,3024,2820,2453,563,40,071,000202
"Census Tract 3, Kay County, Oklahoma",1400000US40071000300,4394,51.0,3920,67,167,56,9,102,55,2057,1838,1608,230,432,0,0,0,5,40,387,137400,7,4231,174,36428,100,69682,2499,1678,24,2386,2242,2140,857,40,071,000300
"Census Tract 4, Kay County, Oklahoma",1400000US40071000400,2354,31.9,1634,185,196,50,0,306,63,1181,936,620,316,659,6,0,0,110,94,449,45400,0,2286,587,17004,8,31722,1352,916,31,1429,1347,1212,138,40,071,000400
"Census Tract 5, Kay County, Oklahoma",1400000US40071000500,4090,34.1,2644,83,648,32,24,649,336,1917,1459,903,556,1675,18,0,0,312,96,1249,50200,0,4033,1233,14449,0,28878,2738,1043,21,2515,2220,2174,151,40,071,000500
"Census Tract 6, Kay County, Oklahoma",1400000US40071000600,3948,46.0,2971,4,729,27,0,91,65,1661,1496,1361,135,398,0,17,30,13,86,252,127400,6,3928,505,29752,84,51282,2885,976,10,2314,2227,2045,432,40,071,000600
"Census Tract 11, Kay County, Oklahoma",1400000US40071001100,3995,31.4,3147,18,499,10,4,232,48,1663,1383,880,503,1287,0,13,48,52,260,914,62000,2,3700,660,17843,8,41115,2966,931,22,2324,2195,1809,360,40,071,001100
"Census Tract 12, Kay County, Oklahoma",1400000US40071001200,4658,45.9,3834,47,425,18,0,110,25,2376,1926,1563,363,777,3,11,18,59,112,574,76600,6,4524,503,20350,11,40223,2790,1777,41,2599,2524,2320,396,40,071,001200
"Census Tract 13.01, Kay County, Oklahoma",1400000US40071001301,4400,35.5,3865,0,223,0,0,405,181,1930,1560,1104,456,1503,21,18,29,187,155,1093,53600,0,4328,1269,17600,0,33889,2796,1284,44,2349,2080,1933,344,40,071,001301
"Census Tract 13.02, Kay County, Oklahoma",1400000US40071001302,4402,43.9,3863,3,166,9,0,231,179,2438,2043,1413,630,1210,41,8,35,53,248,825,56900,4,4402,581,20834,18,39821,3041,1172,2,2632,2470,2313,394,40,071,001302
"Census Tract 9581, Kingfisher County, Oklahoma",1400000US40073958100,4660,35.1,3851,54,209,0,0,1132,508,1940,1745,1234,511,1266,28,0,13,37,182,1006,92300,0,4621,526,22356,25,46359,2885,1133,30,2836,2239,2399,274,40,073,958100
"Census Tract 9582, Kingfisher County, Oklahoma",1400000US40073958200,2163,41.9,2008,22,34,0,0,125,99,983,823,675,148,377,2,11,3,80,5,276,107900,0,2163,143,28151,41,56442,1763,326,0,1317,1231,1156,310,40,073,958200
"Census Tract 9583, Kingfisher County, Oklahoma",1400000US40073958300,5594,39.2,4571,111,209,0,0,619,465,2309,2078,1592,486,1031,0,0,0,49,316,666,118700,0,5412,629,25285,45,52229,3868,1452,0,3138,2705,2828,660,40,073,958300
"Census Tract 9584, Kingfisher County, Oklahoma",1400000US40073958400,2511,40.3,2327,0,110,16,6,16,16,1151,1016,856,160,335,0,0,29,21,56,229,119300,7,2511,235,28399,49,60326,1929,545,0,1484,1448,1279,382,40,073,958400
"Census Tract 9636, Kiowa County, Oklahoma",1400000US40075963600,1549,48.7,1250,7,228,0,0,4,12,928,686,556,130,340,0,2,2,27,100,209,46500,4,1533,234,22057,6,38214,1257,290,0,850,850,795,173,40,075,963600
"Census Tract 9637, Kiowa County, Oklahoma",1400000US40075963700,4253,39.6,3475,249,313,14,0,227,69,2044,1647,1008,639,1571,8,0,52,156,217,1138,54100,0,4034,729,19911,43,33866,3017,1123,82,2511,2465,2085,339,40,075,963700
"Census Tract 9642, Kiowa County, Oklahoma",1400000US40075964200,3668,40.7,3009,123,46,10,0,611,329,2244,1543,1067,476,1091,10,9,11,154,150,757,52000,0,3615,986,19805,13,30379,2552,1015,24,2136,1934,1867,335,40,075,964200
"Census Tract 871, Latimer County, Oklahoma",1400000US40077087100,2192,43.1,1410,7,340,0,0,15,0,1135,943,735,208,388,14,13,16,57,38,250,68100,11,2182,311,22102,9,43615,1495,694,3,1258,1251,1127,227,40,077,087100
"Census Tract 872, Latimer County, Oklahoma",1400000US40077087200,6012,34.1,4595,31,790,37,0,219,62,2462,2159,1509,650,1440,13,7,111,55,145,1109,72800,5,5509,826,20133,49,44680,3618,2322,11,3594,3447,2777,387,40,077,087200
"Census Tract 873, Latimer County, Oklahoma",1400000US40077087300,2877,45.8,1824,77,638,25,0,53,18,1378,1114,878,236,484,0,17,15,29,152,271,59000,6,2692,338,20774,26,37955,1823,963,18,1582,1487,1388,245,40,077,087300
"Census Tract 401.02, Le Flore County, Oklahoma",1400000US40079040102,4425,44.3,3539,195,142,0,0,102,33,1950,1823,1456,367,935,0,8,0,174,141,612,83100,0,4359,826,18994,0,36419,1272,3139,14,2662,2627,2350,123,40,079,040102
"Census Tract 401.98, Le Flore County, Oklahoma",1400000US40079040198,2197,40.7,1839,12,44,0,0,176,113,994,878,605,273,682,5,23,0,18,186,450,72600,0,2148,665,14957,0,25255,445,1720,16,1307,1239,1174,86,40,079,040198
"Census Tract 402.99, Le Flore County, Oklahoma",1400000US40079040299,3923,43.6,3418,34,164,13,0,138,104,1813,1566,1048,518,1173,2,5,109,30,217,810,69100,7,3860,925,18647,22,30893,1754,2148,8,2266,2204,2051,208,40,079,040299
"Census Tract 403.01, Le Flore County, Oklahoma",1400000US40079040301,5929,42.0,4904,37,301,6,0,178,51,2611,2320,1855,465,1160,0,0,24,39,143,954,74500,8,5917,954,19872,0,37872,2890,2905,11,3725,3635,3136,406,40,079,040301
"Census Tract 403.02, Le Flore County, Oklahoma",1400000US40079040302,3952,34.0,3217,50,370,0,0,17,0,1643,1420,1248,172,475,3,0,20,79,73,300,79200,8,3946,522,20766,21,42446,1979,1951,5,2281,2252,1917,290,40,079,040302
"Census Tract 403.03, Le Flore County, Oklahoma",1400000US40079040303,3447,34.5,2308,335,113,0,0,65,0,1695,1371,951,420,1248,6,0,29,11,238,964,67600,0,3443,632,19212,0,39470,1159,2288,0,1996,1976,1745,248,40,079,040303
"Census Tract 404.01, Le Flore County, Oklahoma",1400000US40079040401,5091,31.8,3848,150,526,43,0,382,225,2023,1879,1148,731,1861,0,0,24,27,120,1690,85500,17,5075,958,18008,16,39617,2572,2296,11,2919,2630,2417,412,40,079,040401
"Census Tract 404.02, Le Flore County, Oklahoma",1400000US40079040402,3735,39.1,2898,108,231,4,0,277,161,1334,1145,728,417,1281,0,0,35,0,412,834,63100,0,3282,911,15821,12,42608,1765,1805,44,2393,2208,1786,189,40,079,040402
"Census Tract 405, Le Flore County, Oklahoma",1400000US40079040500,5261,40.3,3894,0,527,130,0,118,26,2313,2082,1625,457,1056,14,0,25,125,135,757,87000,4,5210,842,20094,19,38779,2810,2344,53,3169,3058,2718,469,40,079,040500
"Census Tract 406.01, Le Flore County, Oklahoma",1400000US40079040601,3946,31.8,2527,0,363,0,0,1262,903,1562,1275,831,444,1438,0,0,50,63,79,1246,64800,0,3865,1065,14969,0,40203,1807,1448,24,2306,1550,1964,164,40,079,040601
"Census Tract 406.02, Le Flore County, Oklahoma",1400000US40079040602,4997,39.2,3576,126,410,103,26,512,184,1875,1640,1172,468,1173,0,16,9,27,262,859,72000,0,4260,1020,15469,10,33621,2482,2100,17,3347,2817,2850,193,40,079,040602
"Census Tract 407, Le Flore County, Oklahoma",1400000US40079040700,3203,46.3,2142,63,539,0,0,149,52,1583,1273,1032,241,623,4,10,25,34,75,475,62600,5,3193,806,14824,0,26792,1812,1247,87,1779,1745,1528,255,40,079,040700
"Census Tract 9611, Lincoln County, Oklahoma",1400000US40081961100,4427,38.8,3686,15,500,27,0,24,0,2168,1782,1215,567,1402,6,29,3,288,37,1039,84600,0,4369,578,20037,0,34451,2971,1415,11,2662,2617,2245,278,40,081,961100
"Census Tract 9612, Lincoln County, Oklahoma",1400000US40081961200,4415,30.7,3888,27,188,0,0,71,29,1816,1532,1155,377,1165,6,44,7,19,184,905,84100,3,4409,838,17894,28,36910,2917,1452,26,2502,2478,2091,291,40,081,961200
"Census Tract 9613, Lincoln County, Oklahoma",1400000US40081961300,4208,40.9,3512,66,266,5,0,95,42,2037,1701,1390,311,859,0,44,10,69,139,597,84800,0,4208,701,20828,14,43206,2976,1111,60,2642,2541,2279,326,40,081,961300
"Census Tract 9614, Lincoln County, Oklahoma",1400000US40081961400,8316,40.6,6972,70,487,11,0,174,85,3322,2957,2552,405,1046,22,39,10,59,266,650,96100,28,8272,1488,23690,71,47196,5922,2309,47,5072,4991,4456,648,40,081,961400
"Census Tract 9615, Lincoln County, Oklahoma",1400000US40081961500,5056,41.7,4491,288,205,0,0,262,0,2152,1790,1455,335,944,10,0,0,5,145,784,103900,0,5004,385,19521,0,44180,3462,1487,25,2801,2743,2494,341,40,081,961500
"Census Tract 9616, Lincoln County, Oklahoma",1400000US40081961600,3009,36.9,2729,38,42,0,0,27,0,1341,1179,1018,161,439,0,0,3,1,71,364,85200,0,3004,404,20940,14,43417,2032,958,14,1792,1783,1565,206,40,081,961600
"Census Tract 9617, Lincoln County, Oklahoma",1400000US40081961700,4533,42.0,3988,186,113,0,0,229,76,2299,1971,1311,660,1125,6,62,48,78,187,744,110000,0,4379,598,21817,12,37102,3321,1137,13,2715,2571,2416,318,40,081,961700
"Census Tract 6001, Logan County, Oklahoma",1400000US40083600100,4123,34.1,2969,893,87,67,0,42,0,2251,1780,953,827,1621,61,37,14,37,12,1460,95800,0,4049,751,19017,11,28016,2879,1118,55,2128,2116,1766,273,40,083,600100
"Census Tract 6002, Logan County, Oklahoma",1400000US40083600200,3001,23.7,2137,586,63,5,3,190,71,1101,867,393,474,1253,8,0,0,0,193,1052,69700,0,2844,1069,13965,0,29939,2058,860,27,1901,1773,1133,64,40,083,600200
"Census Tract 6003, Logan County, Oklahoma",1400000US40083600300,2393,33.9,1989,142,129,0,29,67,0,1003,883,566,317,867,0,0,0,0,61,806,84600,0,2393,373,16650,0,35938,1498,846,44,1549,1526,1207,249,40,083,600300
"Census Tract 6004, Logan County, Oklahoma",1400000US40083600400,8681,36.6,7575,155,268,166,0,659,245,3084,2910,2598,312,1266,0,0,0,110,148,1008,149000,0,8567,814,28423,93,70500,5603,2710,121,5514,5169,5100,1512,40,083,600400
"Census Tract 6005, Logan County, Oklahoma",1400000US40083600500,6233,40.6,4932,470,383,0,0,212,27,2880,2364,2079,285,703,0,13,14,9,253,414,120100,0,6181,872,27778,48,57625,4209,1795,61,4087,3956,3642,827,40,083,600500
"Census Tract 6006, Logan County, Oklahoma",1400000US40083600600,4001,36.1,2379,1245,185,6,0,76,4,1440,1233,821,412,988,28,6,27,45,181,701,80700,9,3226,802,18780,32,47036,2549,1385,34,2842,2807,1983,388,40,083,600600
"Census Tract 6007, Logan County, Oklahoma",1400000US40083600700,4588,43.8,4029,45,304,8,0,222,126,2298,1865,1512,353,962,0,11,13,21,174,743,87600,12,4556,589,23003,46,36824,3428,1080,3,2661,2570,2354,409,40,083,600700
"Census Tract 6008, Logan County, Oklahoma",1400000US40083600800,7843,39.5,7458,128,43,18,0,606,113,2883,2651,2288,363,1165,0,45,65,72,468,515,216700,40,7840,654,35844,266,80313,4241,3191,85,4790,4383,4277,1629,40,083,600800
"Census Tract 941, Love County, Oklahoma",1400000US40085094100,2661,34.3,2122,199,155,0,0,704,53,1127,936,589,347,979,5,6,34,112,43,779,66600,0,2589,651,14335,3,33520,1479,862,12,1459,1182,1265,197,40,085,094100
"Census Tract 942, Love County, Oklahoma",1400000US40085094200,4665,44.0,4097,23,368,46,0,262,17,2274,1776,1456,320,905,0,3,23,248,207,424,89100,18,4640,589,23841,59,47500,2677,1803,30,2835,2744,2387,368,40,085,094200
"Census Tract 943, Love County, Oklahoma",1400000US40085094300,2017,48.6,1736,0,161,6,0,90,6,1108,822,643,179,292,0,58,0,5,12,217,78700,0,2006,236,22491,7,42381,1305,664,9,1193,1154,1106,157,40,085,094300
"Census Tract 4001.01, McClain County, Oklahoma",1400000US40087400101,6749,40.3,5765,0,404,0,0,293,180,2446,2303,1952,351,1295,0,0,45,43,32,1175,131400,0,6749,415,28269,93,73221,5084,1633,23,4278,4177,3481,747,40,087,400101
"Census Tract 4001.02, McClain County, Oklahoma",1400000US40087400102,8771,38.0,7690,0,441,0,149,438,85,3387,3087,2522,565,1692,19,9,147,23,280,1214,157300,0,8714,1218,23134,33,52117,6010,2464,139,5201,5053,4591,962,40,087,400102
"Census Tract 4002.01, McClain County, Oklahoma",1400000US40087400201,3840,39.2,3094,2,272,16,14,129,6,1660,1422,1150,272,649,14,23,15,28,108,461,107300,0,3840,263,24877,46,55333,2981,782,9,2366,2242,2160,385,40,087,400201
