NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9712, Sweetwater County, Wyoming",1400000US56037971200,2681,34.5,2434,209,6,0,0,0,1153,966,877,89,315,0,223900,0,0,0,2681,405,33037,16,72202,1513,1140,0,1435,1367,1351,416,56,037,971200
"Census Tract 9716, Sweetwater County, Wyoming",1400000US56037971600,1619,40.5,1525,22,0,29,0,0,1072,685,501,184,433,69,116800,16,0,0,1619,123,38179,39,61182,610,931,16,1010,971,869,193,56,037,971600
"Census Tract 9676, Teton County, Wyoming",1400000US56039967600,4981,48.1,4702,41,7,166,0,31,4171,2021,1442,579,996,62,690000,114,100,150,4961,486,43504,211,64154,961,3610,70,3383,2987,2991,1662,56,039,967600
"Census Tract 9677.01, Teton County, Wyoming",1400000US56039967701,2743,30.9,2427,6,1,12,0,296,1164,954,315,639,1820,135,715800,33,52,11,2705,233,36065,75,73300,642,1574,23,2006,1480,1822,956,56,039,967701
"Census Tract 9677.02, Teton County, Wyoming",1400000US56039967702,7043,37.0,6554,93,2,231,0,0,3962,2555,1778,777,2412,163,932100,366,164,290,7009,667,48980,505,82586,1524,4580,51,4552,3514,4284,2605,56,039,967702
"Census Tract 9678, Teton County, Wyoming",1400000US56039967800,7856,38.1,7281,28,85,1,0,433,3995,3046,1597,1449,3804,111,640300,118,17,39,7849,264,49817,479,78168,1836,4986,170,5593,4759,5145,2660,56,039,967800
"Census Tract 9752, Uinta County, Wyoming",1400000US56041975200,6430,34.3,6276,27,0,3,0,1,2573,2323,1809,514,1454,132,192400,38,0,14,6383,652,28900,38,75444,2418,3960,22,3872,3733,3337,695,56,041,975200
"Census Tract 9753, Uinta County, Wyoming",1400000US56041975300,7549,32.9,6931,12,191,28,0,30,3182,2556,1728,828,2131,479,185000,0,0,0,7446,908,27565,120,58984,2762,4346,36,4370,3979,3835,1003,56,041,975300
"Census Tract 9754, Uinta County, Wyoming",1400000US56041975400,6914,35.8,6498,0,13,0,0,249,3013,2553,1690,863,2501,160,160900,0,0,0,6829,1902,20493,51,38591,1940,4447,129,4244,3621,3636,395,56,041,975400
"Census Tract 2, Washakie County, Wyoming",1400000US56043000200,3129,46.0,2825,66,35,0,0,130,1392,1262,1030,232,609,141,228300,17,0,10,3050,412,29627,76,51024,1488,1534,36,1834,1761,1662,427,56,043,000200
"Census Tract 3.01, Washakie County, Wyoming",1400000US56043000301,2523,36.8,2391,0,0,0,0,34,1303,1197,811,386,681,92,110300,0,0,11,2495,390,23607,35,38221,1555,953,0,1429,1308,1304,227,56,043,000301
"Census Tract 3.02, Washakie County, Wyoming",1400000US56043000302,2699,43.1,2359,0,12,15,0,157,1116,1034,763,271,818,212,166800,18,0,0,2629,396,25038,8,52581,1079,1374,16,1375,1099,1229,180,56,043,000302
"Census Tract 9511, Weston County, Wyoming",1400000US56045951100,3313,47.8,3122,18,9,83,0,0,1679,1428,1155,273,550,101,214700,8,5,0,3039,236,33905,34,69048,1119,2059,29,2104,2055,1929,490,56,045,951100
"Census Tract 9513, Weston County, Wyoming",1400000US56045951300,3862,40.0,3564,0,0,278,0,0,1819,1706,1251,455,1002,240,149600,0,0,0,3780,766,25709,69,46085,1039,2622,14,2243,2093,1933,301,56,045,951300
