NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_025E,B25075_026E,B25075_027E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 9501.01, Camden County, North Carolina",1400000US37029950101,5322,39.6,4417,818,14,28,0,5,2145,1967,1722,245,710,0,208300,0,0,0,5322,492,28323,61,70229,2069,3048,96,3266,3099,2791,650,37,029,950101
"Census Tract 9501.02, Camden County, North Carolina",1400000US37029950102,4906,42.1,4035,632,9,178,0,0,1997,1837,1338,499,1536,235,235900,0,0,0,4906,568,24355,33,49577,2191,2487,20,2916,2688,2621,587,37,029,950102
"Census Tract 9701.01, Carteret County, North Carolina",1400000US37031970101,1193,49.8,1190,0,3,0,0,0,682,464,361,103,214,28,161100,0,0,0,1100,193,24038,6,51167,881,298,14,753,742,650,45,37,031,970101
"Census Tract 9701.02, Carteret County, North Carolina",1400000US37031970102,2768,46.1,2536,194,0,17,0,0,1707,1172,1021,151,330,0,136100,8,0,0,2768,261,24260,26,42404,2147,621,0,1603,1603,1463,293,37,031,970102
"Census Tract 9701.03, Carteret County, North Carolina",1400000US37031970103,2867,50.4,2826,0,0,0,0,0,1811,1194,1026,168,429,51,178900,8,0,0,2867,524,24829,7,42284,1719,1088,8,1768,1734,1618,213,37,031,970103
"Census Tract 9702, Carteret County, North Carolina",1400000US37031970200,1488,50.5,1466,0,0,5,0,9,1154,598,501,97,214,0,231200,0,0,0,1480,120,31388,14,50455,1195,258,0,936,901,819,116,37,031,970200
"Census Tract 9703.01, Carteret County, North Carolina",1400000US37031970301,4218,45.8,3208,846,0,0,0,20,2143,1803,1282,521,1129,0,180600,9,0,0,4218,559,28727,61,58906,2800,1266,20,2591,2431,2350,528,37,031,970301
"Census Tract 9703.02, Carteret County, North Carolina",1400000US37031970302,1094,46.4,773,237,8,10,0,3,632,513,305,208,437,4,138300,0,0,0,1084,343,19685,0,30089,785,231,9,683,594,556,80,37,031,970302
"Census Tract 9703.03, Carteret County, North Carolina",1400000US37031970303,996,41.2,849,126,3,6,0,5,669,444,170,274,427,39,470800,19,0,3,747,113,28232,23,43571,542,410,29,802,759,575,200,37,031,970303
"Census Tract 9703.04, Carteret County, North Carolina",1400000US37031970304,1995,52.1,1699,174,14,0,0,36,1426,996,601,395,843,76,245000,23,9,8,1995,336,29955,28,41638,1274,621,23,1040,987,928,326,37,031,970304
"Census Tract 9704.01, Carteret County, North Carolina",1400000US37031970401,1717,37.9,1306,163,50,126,0,38,965,838,242,596,1171,113,-666666666,0,0,0,1624,432,21063,12,33641,872,543,15,1066,824,868,92,37,031,970401
"Census Tract 9704.02, Carteret County, North Carolina",1400000US37031970402,1608,46.3,1260,272,0,0,0,0,961,724,322,402,830,13,171200,0,0,0,1608,545,21137,15,35313,991,542,50,1087,1067,1005,171,37,031,970402
"Census Tract 9704.03, Carteret County, North Carolina",1400000US37031970403,1198,57.6,1193,0,0,0,0,0,1003,598,406,192,394,44,321600,11,8,8,1140,125,46949,39,61842,723,455,0,643,623,635,295,37,031,970403
"Census Tract 9705.01, Carteret County, North Carolina",1400000US37031970501,2734,36.7,2296,342,13,16,0,59,1388,1286,594,692,1457,227,154300,0,0,0,2734,603,21300,8,33558,1363,1116,74,1643,1413,1410,336,37,031,970501
"Census Tract 9705.02, Carteret County, North Carolina",1400000US37031970502,2062,47.5,1985,60,7,0,0,0,912,860,776,84,205,0,228300,0,0,0,2062,201,38490,23,66923,1250,746,5,1195,1189,1091,496,37,031,970502
"Census Tract 9705.03, Carteret County, North Carolina",1400000US37031970503,2339,43.9,1760,464,18,33,0,0,1086,1004,743,261,693,21,179800,0,0,9,2339,376,25709,15,53316,1275,987,5,1465,1421,1304,358,37,031,970503
"Census Tract 9705.04, Carteret County, North Carolina",1400000US37031970504,1686,38.7,1499,0,8,19,0,135,718,616,480,136,377,12,259600,4,6,0,1678,229,28905,23,55833,865,429,33,1125,809,960,287,37,031,970504
"Census Tract 9706.01, Carteret County, North Carolina",1400000US37031970601,1431,46.6,1283,30,15,4,0,0,805,645,461,184,382,38,149600,3,0,0,1431,292,23178,0,46838,939,454,22,941,881,829,196,37,031,970601
"Census Tract 9706.02, Carteret County, North Carolina",1400000US37031970602,1120,50.5,1010,0,0,110,0,0,513,466,443,23,66,0,310200,0,0,4,1120,46,43261,44,80313,698,384,19,636,599,585,238,37,031,970602
"Census Tract 9706.03, Carteret County, North Carolina",1400000US37031970603,1532,41.3,1314,148,4,16,0,0,744,612,478,134,357,0,109400,21,0,0,1532,168,21295,18,40909,803,681,0,1070,1044,917,22,37,031,970603
"Census Tract 9706.04, Carteret County, North Carolina",1400000US37031970604,2302,55.4,2200,12,0,40,0,0,1149,997,831,166,408,12,282000,19,5,0,2302,82,48467,121,72841,981,1161,12,1123,1036,1033,535,37,031,970604
"Census Tract 9706.05, Carteret County, North Carolina",1400000US37031970605,1411,58.4,1295,4,0,93,0,0,876,669,401,268,519,78,296800,11,0,0,1411,137,42646,42,49861,798,499,0,740,646,671,222,37,031,970605
"Census Tract 9707.01, Carteret County, North Carolina",1400000US37031970701,1423,36.5,1313,83,0,0,0,27,540,460,366,94,371,55,130500,0,0,0,1371,297,18209,4,44318,890,482,24,882,853,794,98,37,031,970701
"Census Tract 9707.02, Carteret County, North Carolina",1400000US37031970702,3470,45.3,2655,344,12,56,0,284,1531,1351,1014,337,950,94,151400,0,0,0,3470,434,25926,15,53898,1717,1521,46,2156,1969,1917,158,37,031,970702
"Census Tract 9707.03, Carteret County, North Carolina",1400000US37031970703,5530,44.7,4786,321,15,192,0,37,2678,2283,1824,459,834,88,150400,0,0,0,5125,424,23548,0,40844,3321,1934,75,3269,3134,2710,427,37,031,970703
"Census Tract 9707.04, Carteret County, North Carolina",1400000US37031970704,2347,44.2,2103,30,15,8,0,28,1135,957,744,213,576,28,154300,0,0,4,2347,385,21821,0,45486,1349,971,0,1401,1379,1213,160,37,031,970704
"Census Tract 9708.01, Carteret County, North Carolina",1400000US37031970801,2396,44.1,2239,50,0,12,0,37,1385,1001,791,210,517,49,162200,0,0,0,2396,198,26681,17,49349,1177,1173,20,1385,1373,1257,283,37,031,970801
"Census Tract 9708.02, Carteret County, North Carolina",1400000US37031970802,1728,45.4,1518,58,24,13,0,0,1358,732,549,183,386,40,299500,11,0,0,1726,81,40147,56,73529,751,878,61,1026,986,944,400,37,031,970802
"Census Tract 9708.03, Carteret County, North Carolina",1400000US37031970803,1631,49.2,1609,0,3,8,0,0,900,685,552,133,384,0,263500,7,0,4,1626,132,32128,23,65938,738,826,39,830,777,734,251,37,031,970803
"Census Tract 9708.04, Carteret County, North Carolina",1400000US37031970804,3117,43.0,2936,113,5,2,19,16,1733,1205,1016,189,529,127,233200,0,0,0,3117,304,31657,39,67601,1464,1560,34,1798,1740,1670,566,37,031,970804
"Census Tract 9708.05, Carteret County, North Carolina",1400000US37031970805,1720,41.1,1609,38,22,15,0,12,827,679,482,197,604,80,148900,2,0,0,1705,319,23265,13,48777,956,677,20,1112,1032,944,212,37,031,970805
"Census Tract 9709.01, Carteret County, North Carolina",1400000US37031970901,1090,53.6,1061,0,0,0,0,0,1738,508,361,147,358,0,466900,8,20,0,1090,73,45846,45,77552,351,645,69,562,529,525,296,37,031,970901
"Census Tract 9709.02, Carteret County, North Carolina",1400000US37031970902,1306,55.4,1292,7,0,0,0,0,2081,714,530,184,371,44,294400,5,0,0,1306,141,39499,46,50856,632,649,11,721,668,700,291,37,031,970902
"Census Tract 9709.03, Carteret County, North Carolina",1400000US37031970903,1313,52.2,1263,0,0,11,0,16,2902,625,430,195,400,24,375800,5,0,5,1313,110,37055,32,59850,595,612,51,769,705,720,308,37,031,970903
"Census Tract 9710.01, Carteret County, North Carolina",1400000US37031971001,576,58.4,572,3,0,0,0,1,1850,288,235,53,119,0,291900,11,8,0,527,37,34620,11,37434,361,214,0,289,280,263,55,37,031,971001
"Census Tract 9710.02, Carteret County, North Carolina",1400000US37031971002,1420,62.7,1378,12,10,0,0,4,2045,665,580,85,234,41,372400,5,9,0,1418,66,40113,36,69688,574,792,11,647,625,607,325,37,031,971002
"Census Tract 9711.01, Carteret County, North Carolina",1400000US37031971101,1097,55.5,1055,0,9,5,0,11,2838,578,377,201,340,102,298900,23,0,0,1097,130,37620,48,50341,533,564,0,747,733,627,272,37,031,971101
"Census Tract 9711.02, Carteret County, North Carolina",1400000US37031971102,614,48.3,584,26,0,0,0,0,2047,333,133,200,350,53,385900,4,0,0,574,53,29770,0,47125,301,310,0,418,413,316,136,37,031,971102
"Census Tract 9801, Carteret County, North Carolina",1400000US37031980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,37,031,980100
"Census Tract 9901, Carteret County, North Carolina",1400000US37031990100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,37,031,990100
"Census Tract 9902, Carteret County, North Carolina",1400000US37031990200,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,-666666666,0,-666666666,0,0,0,0,0,0,0,37,031,990200
"Census Tract 9301, Caswell County, North Carolina",1400000US37033930100,2459,49.0,1076,1268,7,1,0,33,1189,957,828,129,384,0,90700,10,7,0,2459,371,22232,25,39612,1494,950,0,1446,1426,1257,239,37,033,930100
"Census Tract 9302, Caswell County, North Carolina",1400000US37033930200,5889,40.3,2579,2862,19,75,31,117,2300,2070,1327,743,1586,120,98900,28,0,0,5017,1390,14908,7,31389,3539,2108,16,3372,3112,2962,305,37,033,930200
"Census Tract 9303, Caswell County, North Carolina",1400000US37033930300,4418,42.7,3311,656,10,0,0,363,1949,1723,1234,489,1483,280,92500,0,0,0,4418,1372,21571,10,35701,1603,2515,25,2845,2528,2331,228,37,033,930300
"Census Tract 9304, Caswell County, North Carolina",1400000US37033930400,2238,46.4,1782,391,0,10,0,0,1206,1049,808,241,581,0,104500,0,0,0,2228,626,22085,0,34205,1361,869,0,1444,1430,1261,253,37,033,930400
"Census Tract 9305, Caswell County, North Carolina",1400000US37033930500,3209,46.8,2180,988,5,21,0,0,1667,1279,1085,194,536,47,96600,0,0,0,3191,280,22586,30,43380,2557,605,0,1975,1916,1840,252,37,033,930500
"Census Tract 9306, Caswell County, North Carolina",1400000US37033930600,4881,48.6,3480,1353,0,26,0,0,2315,1796,1469,327,682,76,117400,0,0,0,4848,849,22054,36,45292,3711,1143,0,3148,3123,2780,417,37,033,930600
"Census Tract 101.01, Catawba County, North Carolina",1400000US37035010101,6303,46.5,5272,561,0,338,0,94,2658,2372,1857,515,1604,319,151700,0,0,24,6303,872,26777,54,51065,4113,1893,65,3863,3462,3500,674,37,035,010101
"Census Tract 101.02, Catawba County, North Carolina",1400000US37035010102,4049,44.3,3389,266,0,301,0,84,1884,1714,1290,424,1004,57,150000,0,0,0,4014,459,29383,67,52000,2812,970,9,2391,2157,2166,546,37,035,010102
"Census Tract 102.01, Catawba County, North Carolina",1400000US37035010201,4685,42.2,4103,73,24,348,0,0,2004,1885,1303,582,1316,64,123500,0,0,0,4685,834,19592,16,37930,3104,1324,21,2974,2602,2680,279,37,035,010201
"Census Tract 102.02, Catawba County, North Carolina",1400000US37035010202,8726,39.6,6141,904,80,595,0,658,3483,3137,2233,904,2486,119,133000,0,0,0,8618,1903,22912,53,49119,5517,2161,78,5353,4260,4577,769,37,035,010202
"Census Tract 103.01, Catawba County, North Carolina",1400000US37035010301,4942,39.2,4170,67,0,172,0,413,1992,1699,1403,296,761,61,153700,0,0,8,4942,541,26046,50,47388,2772,1564,80,2884,2341,2538,782,37,035,010301
"Census Tract 103.02, Catawba County, North Carolina",1400000US37035010302,5102,41.5,4230,361,0,260,0,85,2436,2094,1408,686,1560,68,172300,0,0,0,5102,535,29240,129,55776,3288,1439,15,3047,2881,2472,1125,37,035,010302
"Census Tract 103.03, Catawba County, North Carolina",1400000US37035010303,4522,38.4,3557,163,0,127,0,548,1831,1678,1262,416,1320,201,119900,0,0,0,4510,990,20760,17,42333,3013,850,9,2586,1997,2300,497,37,035,010303
"Census Tract 103.04, Catawba County, North Carolina",1400000US37035010304,4409,35.6,2972,196,35,310,0,789,1716,1537,938,599,1696,277,98700,0,7,0,4347,739,17313,8,41162,2531,1037,65,2654,1682,2119,200,37,035,010304
"Census Tract 104.01, Catawba County, North Carolina",1400000US37035010401,6612,41.4,5147,310,0,374,0,702,3530,3091,1427,1664,3852,387,133200,0,0,26,6562,1165,22511,13,36750,3902,2083,76,3972,3225,3354,662,37,035,010401
"Census Tract 104.02, Catawba County, North Carolina",1400000US37035010402,4507,29.2,3241,778,0,117,0,300,2093,1705,498,1207,2438,279,94800,0,0,0,3616,1433,15016,23,24716,2518,1402,8,3010,2432,1833,261,37,035,010402
"Census Tract 105.01, Catawba County, North Carolina",1400000US37035010501,3591,43.6,3310,104,21,76,0,80,1793,1490,969,521,1176,259,258400,22,7,0,3478,167,42255,182,63013,2420,994,27,2105,1909,1833,1043,37,035,010501
"Census Tract 105.02, Catawba County, North Carolina",1400000US37035010502,3392,45.9,3061,40,0,255,0,0,1397,1281,1084,197,714,232,306600,29,23,9,3377,506,46238,205,75875,1780,1277,31,2000,1795,1799,951,37,035,010502
"Census Tract 106, Catawba County, North Carolina",1400000US37035010600,5994,39.5,4365,465,10,0,0,935,2904,2460,1396,1064,2476,483,176600,0,0,0,5867,1338,31545,136,48152,3751,1854,10,3313,2694,2844,1123,37,035,010600
"Census Tract 107, Catawba County, North Carolina",1400000US37035010700,2070,39.6,1642,191,15,0,0,181,1225,1024,329,695,1466,117,73300,0,0,0,2070,607,16846,0,28010,1398,430,0,1441,1235,1241,207,37,035,010700
"Census Tract 109, Catawba County, North Carolina",1400000US37035010900,3520,43.9,1317,2039,0,53,0,45,1702,1435,575,860,1959,254,84500,0,0,0,3519,1160,13950,6,26107,2518,720,36,2324,2197,1956,230,37,035,010900
"Census Tract 110, Catawba County, North Carolina",1400000US37035011000,2299,42.6,1158,519,7,79,0,500,1034,839,460,379,1013,108,78800,0,0,11,2131,481,14230,5,32745,1527,434,18,1268,916,1108,72,37,035,011000
"Census Tract 111.01, Catawba County, North Carolina",1400000US37035011101,3679,37.1,2682,456,119,84,0,299,1524,1444,1001,443,1017,74,108800,0,0,0,3679,498,24164,34,51556,2536,889,14,2219,1963,1986,588,37,035,011101
"Census Tract 111.02, Catawba County, North Carolina",1400000US37035011102,7491,37.5,5684,703,13,576,0,391,3217,2970,1943,1027,2501,621,137500,0,0,0,7482,934,24831,64,46618,4002,2405,13,4796,3853,4237,1305,37,035,011102
"Census Tract 112, Catawba County, North Carolina",1400000US37035011200,5504,44.1,3863,858,7,255,0,447,2471,2076,1269,807,1773,209,109700,0,0,0,5168,593,19744,21,36620,3713,1401,42,3576,3003,2970,429,37,035,011200
"Census Tract 113, Catawba County, North Carolina",1400000US37035011300,6978,36.1,4276,1000,0,451,0,947,3028,2632,1359,1273,3613,233,111100,0,0,15,6863,1820,14728,0,30310,4670,1647,252,3971,3293,3483,397,37,035,011300
"Census Tract 114.01, Catawba County, North Carolina",1400000US37035011401,3572,36.6,2821,311,0,153,0,143,1562,1326,1033,293,843,110,88900,0,0,0,3545,613,19793,0,43875,2376,1045,24,2278,2098,1843,200,37,035,011401
"Census Tract 114.02, Catawba County, North Carolina",1400000US37035011402,3874,45.5,3660,171,0,43,0,0,1768,1482,1036,446,1066,175,126100,16,0,0,3660,310,24760,20,51117,2753,1044,13,2386,2340,2065,318,37,035,011402
"Census Tract 115.01, Catawba County, North Carolina",1400000US37035011501,5164,43.3,4930,208,5,15,0,0,2257,1907,1577,330,632,48,147300,12,0,0,5164,293,23456,15,50948,3954,1112,43,3172,3127,2847,629,37,035,011501
"Census Tract 115.03, Catawba County, North Carolina",1400000US37035011503,3668,47.0,3462,93,7,0,0,28,1727,1445,1268,177,526,0,246100,35,5,0,3618,329,39099,94,72813,1837,1746,3,2266,2250,2049,623,37,035,011503
"Census Tract 115.04, Catawba County, North Carolina",1400000US37035011504,6188,47.9,5980,114,0,77,0,17,3265,2513,2086,427,851,67,324900,0,0,20,6188,227,34342,143,64599,3387,2633,2,3961,3819,3562,1282,37,035,011504
"Census Tract 116.01, Catawba County, North Carolina",1400000US37035011601,4745,37.4,3586,261,24,138,0,405,1723,1615,1332,283,719,0,112800,8,0,0,4519,585,18127,0,40163,3077,1349,24,2911,2505,2417,316,37,035,011601
"Census Tract 116.02, Catawba County, North Carolina",1400000US37035011602,5658,35.5,5246,97,0,6,0,309,2222,2048,1458,590,1866,99,117400,0,0,0,5628,1049,19518,15,46127,4285,1080,131,3186,2957,2830,311,37,035,011602
"Census Tract 117.01, Catawba County, North Carolina",1400000US37035011701,4579,37.1,3785,345,14,237,0,117,1758,1595,1166,429,1087,212,204500,0,0,0,4529,530,26374,82,58750,2933,1353,16,2726,2396,2373,730,37,035,011701
"Census Tract 117.02, Catawba County, North Carolina",1400000US37035011702,6353,43.8,5525,406,0,332,0,30,2671,2360,1958,402,1469,150,143100,0,0,23,6331,741,23997,12,57103,4466,1555,24,4040,3704,3508,679,37,035,011702
"Census Tract 118.01, Catawba County, North Carolina",1400000US37035011801,6888,41.5,5860,919,11,0,0,98,2574,2540,2094,446,957,279,168900,0,0,0,6883,418,26756,52,59352,5272,1495,0,4274,4180,3708,822,37,035,011801
"Census Tract 118.02, Catawba County, North Carolina",1400000US37035011802,6397,43.9,5438,325,51,349,0,133,2627,2316,1947,369,1379,85,119200,0,0,0,6397,1599,19213,0,41987,4578,1637,0,3774,3581,3392,544,37,035,011802
"Census Tract 201.03, Chatham County, North Carolina",1400000US37037020103,4622,53.0,3652,217,15,114,0,479,2086,1912,1565,347,648,48,482100,166,0,10,4612,429,58148,373,78349,1565,2065,141,2278,1503,2104,1112,37,037,020103
"Census Tract 201.04, Chatham County, North Carolina",1400000US37037020104,5158,65.4,4929,144,0,17,0,6,2562,2544,2029,515,750,36,342500,0,0,12,5102,159,57727,375,81932,1693,3137,49,1828,1776,1681,1299,37,037,020104
"Census Tract 201.05, Chatham County, North Carolina",1400000US37037020105,3891,40.3,3382,125,0,210,15,62,1712,1575,1146,429,1045,0,303100,34,0,0,3891,439,39719,163,72762,1289,2071,47,2415,2013,2382,1465,37,037,020105
"Census Tract 201.06, Chatham County, North Carolina",1400000US37037020106,4660,43.8,3901,426,24,79,28,18,1740,1676,1472,204,642,6,320800,0,0,0,4623,485,38602,163,76711,2156,2136,198,3101,2844,2714,1268,37,037,020106
"Census Tract 202, Chatham County, North Carolina",1400000US37037020200,7532,46.5,6626,664,0,0,0,136,3484,2957,2486,471,1378,181,196700,0,0,16,7484,863,31242,105,63939,4381,2779,45,4591,4182,4150,1466,37,037,020200
"Census Tract 203, Chatham County, North Carolina",1400000US37037020300,2891,46.8,2276,478,0,0,0,0,1252,1089,805,284,865,62,146000,0,0,0,2872,392,24164,32,46827,2365,424,11,1645,1569,1391,337,37,037,020300
"Census Tract 204.01, Chatham County, North Carolina",1400000US37037020401,5992,35.6,3554,1464,27,158,0,623,2390,2160,1356,804,2083,174,107700,0,0,21,5784,1160,16823,19,35246,3940,859,30,3302,2077,2758,351,37,037,020401
"Census Tract 204.02, Chatham County, North Carolina",1400000US37037020402,4941,31.4,2972,1172,0,0,0,632,1885,1698,719,979,3029,293,117200,0,0,0,4845,1716,14478,6,24276,2831,727,59,2753,1328,2192,119,37,037,020402
"Census Tract 205, Chatham County, North Carolina",1400000US37037020500,3931,42.9,3390,434,0,0,0,91,1585,1442,1215,227,741,144,126600,0,0,0,3931,707,28966,37,46824,3299,540,0,2370,2288,2047,305,37,037,020500
"Census Tract 206, Chatham County, North Carolina",1400000US37037020600,5871,45.4,4471,1156,7,17,0,119,2373,2162,1726,436,1381,0,159100,0,0,0,5831,1139,24041,69,50313,4295,1390,2,3581,3301,3179,775,37,037,020600
"Census Tract 207.01, Chatham County, North Carolina",1400000US37037020701,6271,59.8,5539,287,0,254,0,42,3109,2858,2345,513,949,103,350400,0,12,42,6199,368,52599,414,75238,1983,3795,45,2740,2501,2642,1754,37,037,020701
"Census Tract 207.02, Chatham County, North Carolina",1400000US37037020702,3987,47.5,3758,137,19,8,0,36,1641,1469,1197,272,679,0,255500,19,45,0,3976,376,32206,129,60964,2471,1365,53,2395,2275,2145,632,37,037,020702
"Census Tract 208, Chatham County, North Carolina",1400000US37037020800,9031,49.2,6845,1514,93,118,0,73,4237,3855,3106,749,1388,310,250100,0,0,0,8608,952,35766,199,61230,4848,3655,207,5443,4783,4832,2035,37,037,020800
"Census Tract 9301, Cherokee County, North Carolina",1400000US37039930100,4570,43.3,4121,52,58,34,0,152,2439,1835,1410,425,1328,225,92400,0,0,0,4468,988,16228,15,29005,2566,1893,0,2544,2412,2148,304,37,039,930100
"Census Tract 9302, Cherokee County, North Carolina",1400000US37039930200,2274,41.8,2126,0,41,14,0,0,1220,830,655,175,413,83,101700,0,0,0,2264,392,18509,9,39261,1458,798,0,1243,1243,1101,171,37,039,930200
"Census Tract 9303, Cherokee County, North Carolina",1400000US37039930300,2260,49.8,2116,3,104,0,0,23,1828,933,838,95,271,41,150200,0,0,0,2260,494,17051,2,33486,1101,1066,6,1312,1285,1172,174,37,039,930300
"Census Tract 9304, Cherokee County, North Carolina",1400000US37039930400,6091,46.0,5630,253,96,8,0,6,3443,2239,1706,533,1966,306,151000,0,0,0,5863,1271,20089,7,34538,2632,3369,19,3267,3117,3036,847,37,039,930400
"Census Tract 9305, Cherokee County, North Carolina",1400000US37039930500,4634,51.4,4412,53,0,110,0,11,3235,1983,1440,543,1263,140,173100,0,14,0,4621,755,22208,11,37920,1781,2651,25,2789,2634,2393,487,37,039,930500
"Census Tract 9306.01, Cherokee County, North Carolina",1400000US37039930601,3231,57.9,3100,14,62,0,0,13,2647,1395,1122,273,607,131,150000,0,0,0,3231,481,20397,0,40121,735,2386,0,1759,1737,1638,325,37,039,930601
"Census Tract 9306.02, Cherokee County, North Carolina",1400000US37039930602,4166,56.7,4013,0,37,0,0,0,2897,1642,1478,164,369,7,134100,0,0,0,4153,866,18988,6,34969,1106,2958,9,2167,2114,1912,293,37,039,930602
"Census Tract 9301.01, Chowan County, North Carolina",1400000US37041930101,5403,41.0,2363,2924,64,0,2,0,2793,2265,1110,1155,2959,129,125400,0,0,0,5209,1838,20940,73,30854,3490,1768,32,2760,2703,2431,486,37,041,930101
"Census Tract 9301.02, Chowan County, North Carolina",1400000US37041930102,2376,47.8,1818,441,14,0,0,90,1175,942,798,144,369,21,154100,0,0,0,2376,490,26235,14,49864,1497,833,0,1440,1430,1283,276,37,041,930102
"Census Tract 9302, Chowan County, North Carolina",1400000US37041930200,6777,46.1,4982,1524,100,36,0,40,3288,2724,2190,534,1482,146,131700,0,0,0,6704,1163,21732,15,45572,4774,1720,25,4084,3909,3653,648,37,041,930200
"Census Tract 9501, Clay County, North Carolina",1400000US37043950100,4660,54.3,4645,1,0,12,0,1,3954,2185,1758,427,1105,205,152000,0,0,15,4654,801,25306,26,43080,1494,3030,27,2634,2602,2333,404,37,043,950100
"Census Tract 9502, Clay County, North Carolina",1400000US37043950200,6070,49.3,6001,44,0,0,0,8,3269,2481,1877,604,1198,109,140900,0,0,0,6023,930,21365,35,34077,1874,3959,28,3151,3034,2725,514,37,043,950200
"Census Tract 9501.01, Cleveland County, North Carolina",1400000US37045950101,4603,45.6,4421,72,47,2,0,22,2321,1966,1590,376,876,92,80300,0,0,2,4603,925,19348,21,40438,3721,801,21,2733,2581,2333,286,37,045,950101
"Census Tract 9501.02, Cleveland County, North Carolina",1400000US37045950102,2626,46.3,2352,186,0,3,0,2,1269,1126,912,214,608,37,122800,0,0,0,2626,366,25076,31,43958,2304,316,0,1631,1623,1490,220,37,045,950102
"Census Tract 9502, Cleveland County, North Carolina",1400000US37045950200,4348,43.2,3538,674,6,0,0,88,2125,1771,1293,478,1221,78,107100,9,0,7,4328,872,20740,28,33972,3490,815,18,2604,2542,2326,252,37,045,950200
"Census Tract 9503.01, Cleveland County, North Carolina",1400000US37045950301,4029,47.0,2898,891,100,49,0,52,1972,1622,1285,337,840,6,110900,0,0,6,4029,595,21066,10,45611,3146,698,71,2574,2468,2302,469,37,045,950301
"Census Tract 9503.02, Cleveland County, North Carolina",1400000US37045950302,6075,39.8,5449,472,36,92,0,0,2476,2263,1574,689,1743,175,125100,0,0,0,6075,1140,21429,32,35778,4671,1136,37,3595,3511,3041,580,37,045,950302
"Census Tract 9504, Cleveland County, North Carolina",1400000US37045950400,6962,41.6,5303,1273,0,44,0,127,2960,2601,1580,1021,2983,325,106200,0,0,0,6808,1311,19565,6,37489,4793,1752,6,4018,3601,3473,463,37,045,950400
"Census Tract 9505, Cleveland County, North Carolina",1400000US37045950500,3540,41.9,2495,781,25,14,0,6,1712,1444,661,783,1986,142,83200,0,0,0,3540,863,17533,5,32689,2560,897,38,2245,2185,1990,117,37,045,950500
"Census Tract 9506.01, Cleveland County, North Carolina",1400000US37045950601,3651,45.4,3212,261,0,71,0,10,1641,1545,1158,387,861,32,120800,7,0,0,3651,805,23393,0,47292,2836,734,0,2238,2172,2005,324,37,045,950601
"Census Tract 9506.02, Cleveland County, North Carolina",1400000US37045950602,5938,41.5,4566,1059,0,201,0,0,2462,2134,1519,615,1635,8,95200,0,0,0,5909,1259,18300,24,42000,4442,1338,10,3605,3440,3181,273,37,045,950602
"Census Tract 9507, Cleveland County, North Carolina",1400000US37045950700,6727,47.4,5235,1482,0,0,0,0,3328,2935,1970,965,2067,187,117600,0,0,0,6703,891,29295,136,43082,5086,1579,0,4100,4038,3329,878,37,045,950700
"Census Tract 9508, Cleveland County, North Carolina",1400000US37045950800,4783,40.7,3119,1588,0,39,0,18,2088,1907,1168,739,1983,223,102900,0,0,0,4755,1205,23059,18,35227,3763,640,13,2859,2583,2320,402,37,045,950800
"Census Tract 9509, Cleveland County, North Carolina",1400000US37045950900,3086,38.3,636,2308,0,66,0,8,1518,1274,513,761,1946,209,98800,0,0,0,3086,1097,14643,17,21512,2443,609,26,1836,1828,1499,160,37,045,950900
"Census Tract 9510, Cleveland County, North Carolina",1400000US37045951000,3339,35.6,1837,1465,5,0,0,0,1700,1218,624,594,1719,188,145900,0,0,5,3339,1140,19107,12,30909,2407,913,7,1977,1930,1843,515,37,045,951000
"Census Tract 9511, Cleveland County, North Carolina",1400000US37045951100,3035,33.3,1416,1210,0,169,0,225,1501,1162,437,725,1966,344,99700,0,0,0,2935,948,16921,6,25859,2180,723,7,1704,1585,1406,171,37,045,951100
"Census Tract 9512, Cleveland County, North Carolina",1400000US37045951200,5698,43.2,3424,1821,0,120,0,297,2484,2290,1238,1052,2832,298,110100,0,0,17,5685,1836,20317,15,37115,3942,1315,77,3283,2883,2929,454,37,045,951200
"Census Tract 9513, Cleveland County, North Carolina",1400000US37045951300,2990,46.5,2477,409,0,23,0,62,1257,1130,933,197,518,80,137000,7,0,12,2966,374,27316,12,49537,2436,437,6,1867,1780,1686,371,37,045,951300
"Census Tract 9514, Cleveland County, North Carolina",1400000US37045951400,6344,42.3,5011,1256,0,11,0,17,2945,2359,1835,524,1368,64,100200,0,0,0,6194,1093,19107,17,40664,5111,1122,49,3792,3690,3145,663,37,045,951400
